ilon,ilat,lon,lat,regione,cod_reg,area_kmq,pop
142,405,14.2,40.5,Campania,15,4.087725421822205,1580
142,406,14.2,40.6,Campania,15,4.617973010773838,9093
142,408,14.2,40.8,Campania,15,34.71295356582793,260142
142,409,14.2,40.9,Campania,15,93.94253394829273,607464
142,410,14.2,41,Campania,15,93.80119198619461,195115
142,411,14.2,41.1,Campania,15,93.65956226546288,31236
142,412,14.2,41.2,Campania,15,93.51764520028591,25734
142,413,14.2,41.3,Campania,15,93.37544120583249,9968
142,414,14.2,41.4,Campania,15,93.23295069808293,5141
142,415,14.2,41.5,Molise,14,93.09017409407306,3978
142,416,14.2,41.6,Molise,14,92.94711181172372,21680
142,417,14.2,41.7,Molise,14,92.80376426985137,1545
142,418,14.2,41.8,Molise,14,92.66013188819929,653
142,419,14.2,41.9,Abruzzo,13,92.51621508745932,2212
142,420,14.2,42,Abruzzo,13,92.37201428925991,2047
142,421,14.2,42.1,Abruzzo,13,92.22752991606713,3248
142,422,14.2,42.2,Abruzzo,13,92.0827623913622,12405
142,423,14.2,42.3,Abruzzo,13,91.93771213952732,23591
142,424,14.2,42.4,Abruzzo,13,91.7690762990055,68588
142,425,14.2,42.5,Abruzzo,13,32.96571615133953,132953
143,370,14.3,37,Sicilia,19,20.52093502417748,727
143,371,14.3,37.1,Sicilia,19,97.7701212618885,17463
143,372,14.3,37.2,Sicilia,19,98.98635715930844,9
143,373,14.3,37.3,Sicilia,19,98.85586443007851,63
143,374,14.3,37.4,Sicilia,19,98.72506930748939,729
143,375,14.3,37.5,Sicilia,19,98.59397217232323,5063
143,376,14.3,37.6,Sicilia,19,98.46257340635776,23908
143,377,14.3,37.7,Sicilia,19,98.33087339228153,702
143,378,14.3,37.8,Sicilia,19,98.19887251373481,441
143,379,14.3,37.9,Sicilia,19,98.06657115537358,1229
143,380,14.3,38,Sicilia,19,59.81483604905462,7170
143,385,14.3,38.5,Sicilia,19,1.7203889710984193,2
143,386,14.3,38.6,Sicilia,19,0.2065764960873425,0
143,405,14.3,40.5,Campania,15,0.5236188456608268,0
143,406,14.3,40.6,Campania,15,11.359940072462738,9542
143,408,14.3,40.8,Campania,15,20.94842684201765,199389
143,409,14.3,40.9,Campania,15,93.95975352987956,555336
143,410,14.3,41,Campania,15,93.81833320272256,156766
143,411,14.3,41.1,Campania,15,93.67662519971276,151841
143,412,14.3,41.2,Campania,15,93.5346299363184,8363
143,413,14.3,41.3,Campania,15,93.39234782901669,10652
143,414,14.3,41.4,Campania,15,93.24977929508495,2433
143,415,14.3,41.5,Molise,14,93.10692475286221,1223
143,416,14.3,41.6,Molise,14,92.96378462153817,6911
143,417,14.3,41.7,Molise,14,92.82035932121181,2084
143,418,14.3,41.8,Molise,14,92.67664927290535,1782
143,419,14.3,41.9,Abruzzo,13,92.53265489859342,2293
143,420,14.3,42,Abruzzo,13,92.38837662117672,2902
143,421,14.3,42.1,Abruzzo,13,92.24381486437511,8584
143,422,14.3,42.2,Abruzzo,13,92.09897005293845,7812
143,423,14.3,42.3,Abruzzo,13,91.95384261250305,11238
143,424,14.3,42.4,Abruzzo,13,61.95764985906601,31385
144,369,14.4,36.9,Sicilia,19,27.301751761992694,5478
144,370,14.4,37,Sicilia,19,91.22860263559532,1759
144,371,14.4,37.1,Sicilia,19,99.13718228512,10774
144,372,14.4,37.2,Sicilia,19,99.00691024927235,14347
144,373,14.4,37.3,Sicilia,19,98.87633547151471,8107
144,374,14.4,37.4,Sicilia,19,98.7454583331623,23236
144,375,14.4,37.5,Sicilia,19,98.61427921647262,7522
144,376,14.4,37.6,Sicilia,19,98.48279850465966,16766
144,377,14.4,37.7,Sicilia,19,98.35101658187867,2757
144,378,14.4,37.8,Sicilia,19,98.21893383322525,10145
144,379,14.4,37.9,Sicilia,19,98.08655064477063,4314
144,380,14.4,38,Sicilia,19,75.50850845336103,2583
144,385,14.4,38.5,Sicilia,19,2.5794895306414367,90
144,386,14.4,38.6,Sicilia,19,0.6187464925556183,4
144,406,14.4,40.6,Campania,15,38.853200128678054,54964
144,407,14.4,40.7,Campania,15,8.252546683371067,13408
144,408,14.4,40.8,Campania,15,80.31609070160627,180880
144,409,14.4,40.9,Campania,15,93.97730377331162,231701
144,410,14.4,41,Campania,15,93.83580355653382,67303
144,411,14.4,41.1,Campania,15,93.69401574842358,35007
144,412,14.4,41.2,Campania,15,93.5519407657919,9290
144,413,14.4,41.3,Campania,15,93.40957902642059,8771
144,414,14.4,41.4,Campania,15,93.2669309489348,10750
144,415,14.4,41.5,Molise,14,93.12399695298166,3556
144,416,14.4,41.6,Molise,14,92.98077745904922,2485
144,417,14.4,41.7,Molise,14,92.83727288854217,1783
144,418,14.4,41.8,Molise,14,92.69348366380888,5463
144,419,14.4,41.9,Abruzzo,13,92.54941020810104,2495
144,420,14.4,42,Abruzzo,13,92.40505294563103,3253
144,421,14.4,42.1,Abruzzo,13,92.26041230138969,10888
144,422,14.4,42.2,Abruzzo,13,92.11548870142364,40981
144,423,14.4,42.3,Abruzzo,13,82.9110869261303,21610
144,424,14.4,42.4,Abruzzo,13,14.193954860722066,7820
145,368,14.5,36.8,Sicilia,19,53.218210365143925,12382
145,369,14.5,36.9,Sicilia,19,99.40783186637401,20266
145,370,14.5,37,Sicilia,19,99.28825992623234,42874
145,371,14.5,37.1,Sicilia,19,99.15820732787513,702
145,372,14.5,37.2,Sicilia,19,99.02785163783454,34762
145,373,14.5,37.3,Sicilia,19,98.89719323796082,2044
145,374,14.5,37.4,Sicilia,19,98.766232511055,127
145,375,14.5,37.5,Sicilia,19,98.63496984085846,2866
145,376,14.5,37.6,Sicilia,19,98.5034056120596,1002
145,377,14.5,37.7,Sicilia,19,98.3715402103014,12839
145,378,14.5,37.8,Sicilia,19,98.2393740221653,4399
145,379,14.5,37.9,Sicilia,19,98.106907435174,403
145,380,14.5,38,Sicilia,19,87.35995132882023,774
145,381,14.5,38.1,Sicilia,19,0.25267220172977445,0
145,386,14.5,38.6,Sicilia,19,1.5590587965443135,3
145,406,14.5,40.6,Campania,15,29.51466714830971,11355
145,407,14.5,40.7,Campania,15,82.09886795362263,178297
145,408,14.5,40.8,Campania,15,94.11694553274727,174823
145,409,14.5,40.9,Campania,15,93.99518482957458,126495
145,410,14.5,41,Campania,15,93.85360319678117,51244
145,411,14.5,41.1,Campania,15,93.71173405894757,17552
145,412,14.5,41.2,Campania,15,93.56957783424187,22605
145,413,14.5,41.3,Campania,15,93.42713494182777,8835
145,414,14.5,41.4,Molise,14,93.28440580163027,1437
145,415,14.5,41.5,Molise,14,93.14139083464909,9117
145,416,14.5,41.6,Molise,14,92.9980904627409,4249
145,417,14.5,41.7,Molise,14,92.85450510859872,2357
145,418,14.5,41.8,Abruzzo,13,92.71063519593191,2026
145,419,14.5,41.9,Abruzzo,13,92.56648114928818,2817
145,420,14.5,42,Abruzzo,13,92.42204339420223,3415
145,421,14.5,42.1,Abruzzo,13,92.27732235699749,5700
145,422,14.5,42.2,Abruzzo,13,88.87605026259422,12949
145,423,14.5,42.3,Abruzzo,13,19.33894937326622,3229
146,368,14.6,36.8,Sicilia,19,78.73192512600326,9250
146,369,14.6,36.9,Sicilia,19,99.4395947535839,21058
146,370,14.6,37,Sicilia,19,99.30976033593274,13464
146,371,14.6,37.1,Sicilia,19,99.17962247548294,4330
146,372,14.6,37.2,Sicilia,19,99.04918155466652,13212
146,373,14.6,37.3,Sicilia,19,98.91843795685291,46
146,374,14.6,37.4,Sicilia,19,98.78739206637287,7
146,375,14.6,37.5,Sicilia,19,98.65604426846313,1738
146,376,14.6,37.6,Sicilia,19,98.52439494933796,3240
146,377,14.6,37.7,Sicilia,19,98.39244449614048,3408
146,378,14.6,37.8,Sicilia,19,98.26019329695606,8614
146,379,14.6,37.9,Sicilia,19,98.12764174080944,3
146,380,14.6,38,Sicilia,19,97.99479021765613,4099
146,381,14.6,38.1,Sicilia,19,15.819062814562917,16322
146,386,14.6,38.6,Sicilia,19,7.821842729343891,350
146,406,14.6,40.6,Campania,15,17.421089611894608,11133
146,407,14.6,40.7,Campania,15,94.29586208197307,101750
146,408,14.6,40.8,Campania,15,94.15477359389115,96049
146,409,14.6,40.9,Campania,15,94.01339685243416,37287
146,410,14.6,41,Campania,15,93.87173227537156,43294
146,411,14.6,41.1,Campania,15,93.72978028136063,26215
146,412,14.6,41.2,Campania,15,93.58754128994846,6567
146,413,14.6,41.3,Campania,15,93.4450157216587,9905
146,414,14.6,41.4,Molise,14,93.30220399780798,1901
146,415,14.6,41.5,Molise,14,93.1591065407257,7215
146,416,14.6,41.6,Molise,14,93.01572377366733,6983
146,417,14.6,41.7,Molise,14,92.87205612065316,2144
146,418,14.6,41.8,Molise,14,92.72810400678134,3753
146,419,14.6,41.9,Abruzzo,13,92.58386785790731,3986
146,420,14.6,42,Abruzzo,13,92.43934810093022,2688
146,421,14.6,42.1,Abruzzo,13,92.29454516350174,8544
146,422,14.6,42.2,Abruzzo,13,53.85109849236202,4441
147,367,14.7,36.7,Sicilia,19,22.07690144229564,3551
147,368,14.7,36.8,Sicilia,19,99.58519394878196,19280
147,369,14.7,36.9,Sicilia,19,99.46157395622159,64112
147,370,14.7,37,Sicilia,19,99.33165266632176,6044
147,371,14.7,37.1,Sicilia,19,99.20142796414567,826
147,372,14.7,37.2,Sicilia,19,99.070900233675,4364
147,373,14.7,37.3,Sicilia,19,98.94006985982705,19507
147,374,14.7,37.4,Sicilia,19,98.8089372284708,10186
147,375,14.7,37.5,Sicilia,19,98.67750272640133,2693
147,376,14.7,37.6,Sicilia,19,98.54576674135018,9239
147,377,14.7,37.7,Sicilia,19,98.41372966200925,104
147,378,14.7,37.8,Sicilia,19,98.28139187799263,3395
147,379,14.7,37.9,Sicilia,19,98.14875377985382,47
147,380,14.7,38,Sicilia,19,98.01581575907802,3413
147,381,14.7,38.1,Sicilia,19,68.1220841071825,17883
147,382,14.7,38.2,Sicilia,19,1.6795181242707968,5824
147,406,14.7,40.6,Campania,15,6.102513347620309,2049
147,407,14.7,40.7,Campania,15,86.96877207003975,90751
147,408,14.7,40.8,Campania,15,94.17340130278873,54333
147,409,14.7,40.9,Campania,15,94.03193999847221,28149
147,410,14.7,41,Campania,15,93.89019094701385,11735
147,411,14.7,41.1,Campania,15,93.74815456849956,10957
147,412,14.7,41.2,Campania,15,93.6058312838707,11592
147,413,14.7,41.3,Campania,15,93.4632215150299,6583
147,414,14.7,41.4,Campania,15,93.32032568472053,3320
147,415,14.7,41.5,Molise,14,93.17714421665,18221
147,416,14.7,41.6,Molise,14,93.03367753544713,41181
147,417,14.7,41.7,Molise,14,92.88992606653595,2182
147,418,14.7,41.8,Molise,14,92.74589023637294,2239
147,419,14.7,41.9,Molise,14,92.60157047220183,2225
147,420,14.7,42,Abruzzo,13,92.45696720227384,13015
147,421,14.7,42.1,Abruzzo,13,75.86346728633595,52322
147,422,14.7,42.2,Abruzzo,13,19.10868306483984,1254
148,367,14.8,36.7,Sicilia,19,36.533009237980366,17608
148,368,14.8,36.8,Sicilia,19,99.613652884264,24011
148,369,14.8,36.9,Sicilia,19,99.48394690506458,26726
148,370,14.8,37,Sicilia,19,99.3539371602087,3546
148,371,14.8,37.1,Sicilia,19,99.22362403434754,2943
148,372,14.8,37.2,Sicilia,19,99.09300791300774,4242
148,373,14.8,37.3,Sicilia,19,98.96208918270398,22764
148,374,14.8,37.4,Sicilia,19,98.83086823086357,86
148,375,14.8,37.5,Sicilia,19,98.69934544587421,106
148,376,14.8,37.6,Sicilia,19,98.5675212170124,533
148,377,14.8,37.7,Sicilia,19,98.43539593455792,33836
148,378,14.8,37.8,Sicilia,19,98.302969989645,17999
148,379,14.8,37.9,Sicilia,19,98.17024377442264,3768
148,380,14.8,38,Sicilia,19,98.03721768191052,8832
148,381,14.8,38.1,Sicilia,19,97.90389210608959,12009
148,382,14.8,38.2,Sicilia,19,7.933282836092711,6795
148,385,14.8,38.5,Sicilia,19,1.911190606737107,114
148,386,14.8,38.6,Sicilia,19,14.95255058665967,1524
148,406,14.8,40.6,Campania,15,6.108224468259633,1034
148,407,14.8,40.7,Campania,15,84.27272879634572,151187
148,408,14.8,40.8,Campania,15,94.19236182807923,59701
148,409,14.8,40.9,Campania,15,94.0508144270773,81593
148,410,14.8,41,Campania,15,93.9089793691845,18866
148,411,14.8,41.1,Campania,15,93.76685707591344,63338
148,412,14.8,41.2,Campania,15,93.62444796965123,7548
148,413,14.8,41.3,Campania,15,93.48175247371674,4573
148,414,14.8,41.4,Campania,15,93.33877101227763,4440
148,415,14.8,41.5,Molise,14,93.19550401045167,6623
148,416,14.8,41.6,Molise,14,93.05195189427185,2932
148,417,14.8,41.7,Molise,14,92.90811509059239,2795
148,418,14.8,41.8,Molise,14,92.76399402723122,1004
148,419,14.8,41.9,Molise,14,92.61958913287162,3462
148,420,14.8,42,Molise,14,90.85171306878233,6299
148,421,14.8,42.1,Molise,14,11.193095327103944,1937
149,367,14.9,36.7,Sicilia,19,27.33533347322401,3738
149,368,14.9,36.8,Sicilia,19,99.63650989931774,24706
149,369,14.9,36.9,Sicilia,19,99.50671384967994,1145
149,370,14.9,37,Sicilia,19,99.37661406477166,649
149,371,14.9,37.1,Sicilia,19,99.2462109308424,13262
149,372,14.9,37.2,Sicilia,19,99.11550483505822,12768
149,373,14.9,37.3,Sicilia,19,98.98449616551972,1273
149,374,14.9,37.4,Sicilia,19,98.85318531124592,123
149,375,14.9,37.5,Sicilia,19,98.72157266222668,1376
149,376,14.9,37.6,Sicilia,19,98.5896586093359,78286
149,377,14.9,37.7,Sicilia,19,98.45744354444885,3223
149,378,14.9,37.8,Sicilia,19,98.32492786029721,3842
149,379,14.9,37.9,Sicilia,19,98.19211195059395,1680
149,380,14.9,38,Sicilia,19,98.05899620994377,1687
149,381,14.9,38.1,Sicilia,19,97.92558103391552,7749
149,382,14.9,38.2,Sicilia,19,26.657512272991895,7256
149,384,14.9,38.4,Sicilia,19,2.8305086436413602,31
149,385,14.9,38.5,Sicilia,19,30.145987469893694,5336
149,386,14.9,38.6,Sicilia,19,6.807412104984999,624
149,402,14.9,40.2,Campania,15,6.197669562217533,261
149,403,14.9,40.3,Campania,15,10.011329132438807,5113
149,405,14.9,40.5,Campania,15,17.57203312722096,2475
149,406,14.9,40.6,Campania,15,76.120369305802825,43042
149,407,14.9,40.7,Campania,15,94.35300238051033,31502
149,408,14.9,40.8,Campania,15,94.21165533392048,3044
149,409,14.9,40.9,Campania,15,94.0700203004446,20204
149,410,14.9,41,Campania,15,93.9280977021141,17976
149,411,14.9,41.1,Campania,15,93.78588796190452,18019
149,412,14.9,41.2,Campania,15,93.64339150366497,7299
149,413,14.9,41.3,Campania,15,93.50060875217247,6475
149,414,14.9,41.4,Campania,15,93.35754013302517,2129
149,415,14.9,41.5,Molise,14,93.21418607278169,2453
149,416,14.9,41.6,Molise,14,93.07054699891377,3265
149,417,14.9,41.7,Molise,14,92.92662333969689,1440
149,418,14.9,41.8,Molise,14,92.78241552438736,6536
149,419,14.9,41.9,Molise,14,92.63792398308563,4845
149,420,14.9,42,Molise,14,67.38306869574642,4884
150,367,15,36.7,Sicilia,19,53.41578396392679,815
150,368,15,36.8,Sicilia,19,99.65976275229644,11306
150,369,15,36.9,Sicilia,19,99.52987504395675,593
150,370,15,37,Sicilia,19,99.39968363147545,842
150,371,15,37.1,Sicilia,19,99.26918890269566,570
150,372,15,37.2,Sicilia,19,99.1383912464695,8266
150,373,15,37.3,Sicilia,19,99.00729105249786,37516
150,374,15,37.4,Sicilia,19,98.87588871144295,371
150,375,15,37.5,Sicilia,19,98.74418461489964,109911
150,376,15,37.6,Sicilia,19,98.61217915540314,67592
150,377,15,37.7,Sicilia,19,98.47987272641181,422
150,378,15,37.8,Sicilia,19,98.34726572229481,4
150,379,15,37.9,Sicilia,19,98.2143585383749,10544
150,380,15,38,Sicilia,19,98.08115157085419,3585
150,381,15,38.1,Sicilia,19,97.7519636761837,15413
150,382,15,38.2,Sicilia,19,2.5351008058103472,792
150,384,15,38.4,Sicilia,19,20.40432017598808,1328
150,385,15,38.5,Sicilia,19,8.818197067730903,4367
150,402,15,40.2,Campania,15,43.487790309372784,4681
150,403,15,40.3,Campania,15,92.93591181156253,16032
150,404,15,40.4,Campania,15,57.384232875578256,20771
150,405,15,40.5,Campania,15,93.22456461088467,16920
150,406,15,40.6,Campania,15,94.51386628856564,58893
150,407,15,40.7,Campania,15,94.37271829652882,18329
150,408,15,40.8,Campania,15,94.2312819872942,6390
150,409,15,40.9,Campania,15,94.08955778354073,7571
150,410,15,41,Campania,15,93.94754610878373,13552
150,411,15,41.1,Campania,15,93.8052473874998,9432
150,412,15,41.2,Campania,15,93.66266204496574,6879
150,413,15,41.3,Campania,15,93.51979050749874,2036
150,414,15,41.4,Campania,15,93.37663320210997,7387
150,415,15,41.5,Puglia,16,93.23319055686093,1142
150,416,15,41.6,Puglia,16,93.08946300065982,2235
150,417,15,41.7,Molise,14,92.94545096326047,7921
150,418,15,41.8,Molise,14,92.80115487535572,2717
150,419,15,41.9,Molise,14,92.6565751684866,7292
150,420,15,42,Molise,14,40.856467550009725,37746
151,366,15.1,36.6,Sicilia,19,0.05542789543786272,5
151,367,15.1,36.7,Sicilia,19,66.37809071788102,25284
151,368,15.1,36.8,Sicilia,19,52.84446463738915,412
151,369,15.1,36.9,Sicilia,19,90.93981820044137,47351
151,370,15.1,37,Sicilia,19,99.42314611612797,6890
151,371,15.1,37.1,Sicilia,19,99.29255820325756,11647
151,372,15.1,37.2,Sicilia,19,99.16166739811801,6599
151,373,15.1,37.3,Sicilia,19,76.90442715537644,5733
151,374,15.1,37.4,Sicilia,19,39.592266756443976,4383
151,375,15.1,37.5,Sicilia,19,52.66363060805988,271001
151,376,15.1,37.6,Sicilia,19,98.52168844695377,184557
151,377,15.1,37.7,Sicilia,19,98.50268371918106,20982
151,378,15.1,37.8,Sicilia,19,98.36998381198788,5544
151,379,15.1,37.9,Sicilia,19,98.23698377173042,7332
151,380,15.1,38,Sicilia,19,98.10368399623394,1265
151,381,15.1,38.1,Sicilia,19,77.67636168147754,13776
151,386,15.1,38.6,Sicilia,19,3.70561878103217,419
151,387,15.1,38.7,Sicilia,19,0.30249795787933564,0
151,402,15.1,40.2,Campania,15,75.67369206921958,7878
151,403,15.1,40.3,Campania,15,94.95599105170155,8717
151,404,15.1,40.4,Campania,15,94.81561937248993,5902
151,405,15.1,40.5,Campania,15,94.67495820157814,14724
151,406,15.1,40.6,Campania,15,94.53400796045875,35260
151,407,15.1,40.7,Campania,15,94.39276907152843,5593
151,408,15.1,40.8,Campania,15,94.25124195804214,3096
151,409,15.1,40.9,Campania,15,94.10942704417229,6451
151,410,15.1,41,Campania,15,93.96732475498581,11108
151,411,15.1,41.1,Campania,15,93.82493551643849,15370
151,412,15.1,41.2,Campania,15,93.68225975532246,12533
151,413,15.1,41.3,Campania,15,93.53929789945234,1057
151,414,15.1,41.4,Puglia,16,93.39605037733317,1832
151,415,15.1,41.5,Puglia,16,93.25251761851882,4946
151,416,15.1,41.6,Puglia,16,93.10870005340672,4358
151,417,15.1,41.7,Molise,14,92.96459811322093,53
151,418,15.1,41.8,Molise,14,92.82021223013271,45
151,419,15.1,41.9,Molise,14,80.61410387429142,1137
151,420,15.1,42,Molise,14,1.5335787846388818,486
152,367,15.2,36.7,Sicilia,19,0.13554169125241042,0
152,369,15.2,36.9,Sicilia,19,8.975268357197761,3283
152,370,15.2,37,Sicilia,19,91.69141753190137,8043
152,371,15.2,37.1,Sicilia,19,90.55649430697751,32716
152,372,15.2,37.2,Sicilia,19,51.21061636386314,28503
152,373,15.2,37.3,Sicilia,19,30.75264435394287,12715
152,376,15.2,37.6,Sicilia,19,22.330289326580356,45755
152,377,15.2,37.7,Sicilia,19,55.8659088227396,49447
152,378,15.2,37.8,Sicilia,19,87.83760379454995,31441
152,379,15.2,37.9,Sicilia,19,98.25998788858128,5578
152,380,15.2,38,Sicilia,19,98.1265937216053,1729
152,381,15.2,38.1,Sicilia,19,97.35898290163135,31186
152,382,15.2,38.2,Sicilia,19,32.18625547552456,45762
152,383,15.2,38.3,Sicilia,19,2.1713652832268475,382
152,388,15.2,38.8,Sicilia,19,12.880352625630456,829
152,401,15.2,40.1,Campania,15,28.212246024716734,5127
152,402,15.2,40.2,Campania,15,94.88077889443112,7145
152,403,15.2,40.3,Campania,15,94.9767471808958,3192
152,404,15.2,40.4,Campania,15,94.83628278537941,7142
152,405,15.2,40.5,Campania,15,94.69552898792935,4646
152,406,15.2,40.6,Campania,15,94.55448621157073,7971
152,407,15.2,40.7,Campania,15,94.4131548802681,6257
152,408,15.2,40.8,Campania,15,94.27153541882801,4965
152,409,15.2,40.9,Campania,15,94.12962825294876,10278
152,410,15.2,41,Campania,15,93.98743380925083,3703
152,411,15.2,41.1,Campania,15,93.8449525152194,8134
152,412,15.2,41.2,Campania,15,93.702184799196,1889
152,413,15.2,41.3,Puglia,16,93.55913109046412,2454
152,414,15.2,41.4,Puglia,16,93.4157918191185,2517
152,415,15.2,41.5,Puglia,16,93.27216741619301,168
152,416,15.2,41.6,Puglia,16,93.12825831358815,33
152,417,15.2,41.7,Puglia,16,92.98406494404519,27
152,418,15.2,41.8,Puglia,16,92.83958774122142,5017
152,419,15.2,41.9,Puglia,16,65.2803099528265,248
153,370,15.3,37,Sicilia,19,30.524970104842485,6309
153,371,15.3,37.1,Sicilia,19,24.614565191223143,92591
153,372,15.3,37.2,Sicilia,19,0.459201212613225,289
153,378,15.3,37.8,Sicilia,19,9.88281600125449,11633
153,379,15.3,37.9,Sicilia,19,75.889237360853,13624
153,380,15.3,38,Sicilia,19,98.14988098639107,1978
153,381,15.3,38.1,Sicilia,19,98.01609160871791,3178
153,382,15.3,38.2,Sicilia,19,59.13696988491166,26154
153,383,15.3,38.3,Sicilia,19,0.07147679041790962,220
153,400,15.3,40,Campania,15,19.05615815377796,2203
153,401,15.3,40.1,Campania,15,87.09345163700723,5009
153,402,15.3,40.2,Campania,15,95.13811365278531,15546
153,403,15.3,40.3,Campania,15,94.9978447223835,1988
153,404,15.3,40.4,Campania,15,94.8572860577383,3150
153,405,15.3,40.5,Campania,15,94.71643808263302,1180
153,406,15.3,40.6,Campania,15,94.57530122166061,5181
153,407,15.3,40.7,Campania,15,94.43387590036964,7711
153,408,15.3,40.8,Campania,15,94.29216254514682,3166
153,409,15.3,40.9,Campania,15,94.1501615832615,3899
153,410,15.3,41,Campania,15,94.00787344289303,3575
153,411,15.3,41.1,Campania,15,93.86529855306674,3344
153,412,15.3,41.2,Puglia,16,93.72243734371757,5768
153,413,15.3,41.3,Puglia,16,93.57929024566054,3334
153,414,15.3,41.4,Puglia,16,93.43585769052696,6336
153,415,15.3,41.5,Puglia,16,93.29214011089324,27877
153,416,15.3,41.6,Puglia,16,93.14813794020272,120
153,417,15.3,41.7,Puglia,16,93.00385161272526,21926
153,418,15.3,41.8,Puglia,16,92.85928156364727,149
153,419,15.3,41.9,Puglia,16,63.41840734913111,518
154,379,15.4,37.9,Sicilia,19,3.0743910165047645,7579
154,380,15.4,38,Sicilia,19,67.72880359411717,19156
154,381,15.4,38.1,Sicilia,19,98.03965914351272,1172
154,382,15.4,38.2,Sicilia,19,80.91181313116216,34979
154,383,15.4,38.3,Sicilia,19,0.024047480121284725,17
154,400,15.4,40,Campania,15,47.42656932900095,6092
154,401,15.4,40.1,Campania,15,95.29972349053574,5451
154,402,15.4,40.2,Campania,15,95.15964871150494,3786
154,403,15.4,40.3,Campania,15,95.01928386537934,1013
154,404,15.4,40.4,Campania,15,94.8786293765707,1391
154,405,15.4,40.5,Campania,15,94.73768567051316,1172
154,406,15.4,40.6,Campania,15,94.59645317336654,6415
154,407,15.4,40.7,Campania,15,94.45493231231991,4124
154,408,15.4,40.8,Basilicata,17,94.31312351533842,3865
154,409,15.4,40.9,Campania,15,94.17102721128512,4583
154,410,15.4,41,Campania,15,94.028643829957,3947
154,411,15.4,41.1,Puglia,16,93.88597380192758,2588
154,412,15.4,41.2,Puglia,16,93.74301755873584,3683
154,413,15.4,41.3,Puglia,16,93.5997755327711,324
154,414,15.4,41.4,Puglia,16,93.45624815721703,462
154,415,15.4,41.5,Puglia,16,93.31243586622239,3199
154,416,15.4,41.6,Puglia,16,93.16833909480953,65
154,417,15.4,41.7,Puglia,16,93.0239582787733,49627
154,418,15.4,41.8,Puglia,16,92.87929385487365,12906
154,419,15.4,41.9,Puglia,16,48.22666376883507,5611
155,380,15.5,38,Sicilia,19,1.6896129749106168,2683
155,381,15.5,38.1,Sicilia,19,55.066028182909015,26477
155,382,15.5,38.2,Sicilia,19,96.72261420451832,101160
155,383,15.5,38.3,Sicilia,19,31.61841648663601,5111
155,400,15.5,40,Campania,15,5.397153781694651,596
155,401,15.5,40.1,Campania,15,85.03222191968155,7657
155,402,15.5,40.2,Campania,15,95.18152712298202,2242
155,403,15.5,40.3,Campania,15,95.0410648021307,1000
155,404,15.5,40.4,Campania,15,94.90031293190957,8225
155,405,15.5,40.5,Campania,15,94.75927193935077,11605
155,406,15.5,40.6,Basilicata,17,94.6179422522755,5766
155,407,15.5,40.7,Basilicata,17,94.47632429948354,3876
155,408,15.5,40.8,Basilicata,17,94.3344185105667,8971
155,409,15.5,40.9,Basilicata,17,94.19222531604623,482
155,410,15.5,41,Campania,15,94.04974514727157,2264
155,411,15.5,41.1,Puglia,16,93.90697843648934,3928
155,412,15.5,41.2,Puglia,16,93.76392561679172,194
155,413,15.5,41.3,Puglia,16,93.62058712220859,2149
155,414,15.5,41.4,Puglia,16,93.47696338749027,9299
155,415,15.5,41.5,Puglia,16,93.33305484838486,67205
155,416,15.5,41.6,Puglia,16,93.1888619415102,255
155,417,15.5,41.7,Puglia,16,93.04438510422801,86
155,418,15.5,41.8,Puglia,16,92.89962477486897,2179
155,419,15.5,41.9,Puglia,16,54.561184884146215,16
155,421,15.5,42.1,Puglia,16,3.1422847473604234,464
156,380,15.6,38,Calabria,18,3.760846674689306,2471
156,381,15.6,38.1,Calabria,18,6.906946877771855,59578
156,382,15.6,38.2,Sicilia,19,23.106031469474793,89017
156,383,15.6,38.3,Sicilia,19,24.83404471884632,18751
156,400,15.6,40,Campania,15,0.9341071937655061,0
156,401,15.6,40.1,Campania,15,76.5609800373907,12846
156,402,15.6,40.2,Campania,15,95.20374908476066,2342
156,403,15.6,40.3,Campania,15,95.06318772791766,8012
156,404,15.6,40.4,Campania,15,94.92233691673107,15170
156,405,15.6,40.5,Basilicata,17,94.78119707986022,6939
156,406,15.6,40.6,Basilicata,17,94.63976864683342,5627
156,407,15.6,40.7,Basilicata,17,94.49805204808331,3959
156,408,15.6,40.8,Basilicata,17,94.35604771485234,1207
156,409,15.6,40.9,Basilicata,17,94.2137560793047,1606
156,410,15.6,41,Basilicata,17,94.07117757444209,11212
156,411,15.6,41.1,Puglia,16,93.9283126341343,437
156,412,15.6,41.2,Puglia,16,93.78516169312668,5264
156,413,15.6,41.3,Puglia,16,93.64172518705082,2930
156,414,15.6,41.4,Puglia,16,93.49800355227089,32624
156,415,15.6,41.5,Puglia,16,93.35399722619724,33056
156,416,15.6,41.6,Puglia,16,93.20970664698696,267
156,417,15.6,41.7,Puglia,16,93.06513225365924,13866
156,418,15.6,41.8,Puglia,16,92.92027448611832,13902
156,419,15.6,41.9,Puglia,16,67.60986672455788,135
157,379,15.7,37.9,Calabria,18,9.156527753993512,3001
157,380,15.7,38,Calabria,18,91.4298865854416,18364
157,381,15.7,38.1,Calabria,18,97.00340814360612,73173
157,382,15.7,38.2,Calabria,18,94.42817850069618,25656
157,383,15.7,38.3,Calabria,18,2.2609405657552477,4175
157,399,15.7,39.9,Basilicata,17,1.869751706087172,64
