nace_r2,unit,anno,valore
C33,CP_MEUR,1999,6138.9
C33,CP_MEUR,2000,6463.1
C33,CP_MEUR,2001,6633.1
C33,CP_MEUR,2002,6751.2
C33,CP_MEUR,2003,6796.5
C33,CP_MEUR,2004,7277.9
C33,CP_MEUR,2005,7584.5
C33,CP_MEUR,2006,8254.7
C33,CP_MEUR,2007,8776.2
C33,CP_MEUR,2008,8938.7
C33,CP_MEUR,2009,7937.6
C33,CP_MEUR,2010,7996
C33,CP_MEUR,2011,8341.4
C33,CP_MEUR,2012,8540.1
C33,CP_MEUR,2013,8409.2
C33,CP_MEUR,2014,8221.2
C33,CP_MEUR,2015,8497.4
C33,CP_MEUR,2016,8787.4
C33,CP_MEUR,2017,8906.9
C33,CP_MEUR,2018,8916.7
C33,CP_MEUR,2019,9532.3
C33,CP_MEUR,2020,8320.8
C33,CP_MEUR,2021,9078.6
C33,CP_MEUR,2022,9956.2
C33,CP_MEUR,2023,11263.1
C33,CP_MEUR,2024,NA
C33,CP_MEUR,2025,NA
D,CLV15_MEUR,1975,NA
D,CLV15_MEUR,1976,NA
D,CLV15_MEUR,1977,NA
D,CLV15_MEUR,1978,NA
D,CLV15_MEUR,1979,NA
D,CLV15_MEUR,1980,NA
D,CLV15_MEUR,1981,NA
D,CLV15_MEUR,1982,NA
D,CLV15_MEUR,1983,NA
D,CLV15_MEUR,1984,NA
D,CLV15_MEUR,1985,NA
D,CLV15_MEUR,1986,NA
D,CLV15_MEUR,1987,NA
D,CLV15_MEUR,1988,NA
D,CLV15_MEUR,1989,NA
D,CLV15_MEUR,1990,NA
D,CLV15_MEUR,1991,NA
D,CLV15_MEUR,1992,NA
D,CLV15_MEUR,1993,NA
D,CLV15_MEUR,1994,NA
D,CLV15_MEUR,1995,26525.4
D,CLV15_MEUR,1996,27172.7
D,CLV15_MEUR,1997,25170.9
D,CLV15_MEUR,1998,26106.3
D,CLV15_MEUR,1999,27726.2
D,CLV15_MEUR,2000,26761.5
D,CLV15_MEUR,2001,26685.7
D,CLV15_MEUR,2002,27762.7
D,CLV15_MEUR,2003,27631.1
D,CLV15_MEUR,2004,29468.8
D,CLV15_MEUR,2005,27956.9
D,CLV15_MEUR,2006,25389.3
D,CLV15_MEUR,2007,24136
D,CLV15_MEUR,2008,24662.4
D,CLV15_MEUR,2009,23852.9
D,CLV15_MEUR,2010,21840.8
D,CLV15_MEUR,2011,21210.5
D,CLV15_MEUR,2012,20937.2
D,CLV15_MEUR,2013,20047.4
D,CLV15_MEUR,2014,19072.6
D,CLV15_MEUR,2015,17624.9
D,CLV15_MEUR,2016,17556.9
D,CLV15_MEUR,2017,18391
D,CLV15_MEUR,2018,19462.7
D,CLV15_MEUR,2019,20155.3
D,CLV15_MEUR,2020,19442.2
D,CLV15_MEUR,2021,19000.6
D,CLV15_MEUR,2022,14425.9
D,CLV15_MEUR,2023,15444.9
D,CLV15_MEUR,2024,16914.9
D,CLV15_MEUR,2025,18014.8
D,CP_MEUR,1975,NA
D,CP_MEUR,1976,NA
D,CP_MEUR,1977,NA
D,CP_MEUR,1978,NA
D,CP_MEUR,1979,NA
D,CP_MEUR,1980,NA
D,CP_MEUR,1981,NA
D,CP_MEUR,1982,NA
D,CP_MEUR,1983,NA
D,CP_MEUR,1984,NA
D,CP_MEUR,1985,NA
D,CP_MEUR,1986,NA
D,CP_MEUR,1987,NA
D,CP_MEUR,1988,NA
D,CP_MEUR,1989,NA
D,CP_MEUR,1990,NA
D,CP_MEUR,1991,NA
D,CP_MEUR,1992,NA
D,CP_MEUR,1993,NA
D,CP_MEUR,1994,NA
D,CP_MEUR,1995,10825.1
D,CP_MEUR,1996,12192.8
D,CP_MEUR,1997,12315.2
D,CP_MEUR,1998,13405.7
D,CP_MEUR,1999,13308.9
D,CP_MEUR,2000,12757
D,CP_MEUR,2001,14343.6
D,CP_MEUR,2002,15022.5
D,CP_MEUR,2003,15211.8
D,CP_MEUR,2004,15813.6
D,CP_MEUR,2005,16239.3
D,CP_MEUR,2006,17286.8
D,CP_MEUR,2007,17975.6
D,CP_MEUR,2008,20737.9
D,CP_MEUR,2009,21608.5
D,CP_MEUR,2010,18768.9
D,CP_MEUR,2011,17553.5
D,CP_MEUR,2012,19187.8
D,CP_MEUR,2013,19885.3
D,CP_MEUR,2014,19236.4
D,CP_MEUR,2015,17624.9
D,CP_MEUR,2016,18336.5
D,CP_MEUR,2017,18564.4
D,CP_MEUR,2018,19580
D,CP_MEUR,2019,22099.6
D,CP_MEUR,2020,22531.7
D,CP_MEUR,2021,22342.3
D,CP_MEUR,2022,33037.6
D,CP_MEUR,2023,36324.8
D,CP_MEUR,2024,32541.6
D,CP_MEUR,2025,32402.1
D35,CLV15_MEUR,1975,NA
D35,CLV15_MEUR,1976,NA
D35,CLV15_MEUR,1977,NA
D35,CLV15_MEUR,1978,NA
D35,CLV15_MEUR,1979,NA
D35,CLV15_MEUR,1980,NA
D35,CLV15_MEUR,1981,NA
D35,CLV15_MEUR,1982,NA
D35,CLV15_MEUR,1983,NA
D35,CLV15_MEUR,1984,NA
D35,CLV15_MEUR,1985,NA
D35,CLV15_MEUR,1986,NA
D35,CLV15_MEUR,1987,NA
D35,CLV15_MEUR,1988,NA
D35,CLV15_MEUR,1989,NA
D35,CLV15_MEUR,1990,NA
D35,CLV15_MEUR,1991,NA
D35,CLV15_MEUR,1992,NA
D35,CLV15_MEUR,1993,NA
D35,CLV15_MEUR,1994,NA
D35,CLV15_MEUR,1995,26525.4
D35,CLV15_MEUR,1996,27172.7
D35,CLV15_MEUR,1997,25170.9
D35,CLV15_MEUR,1998,26106.3
D35,CLV15_MEUR,1999,27726.2
D35,CLV15_MEUR,2000,26761.5
D35,CLV15_MEUR,2001,26685.7
D35,CLV15_MEUR,2002,27762.7
D35,CLV15_MEUR,2003,27631.1
D35,CLV15_MEUR,2004,29468.8
D35,CLV15_MEUR,2005,27956.9
D35,CLV15_MEUR,2006,25389.3
D35,CLV15_MEUR,2007,24136
D35,CLV15_MEUR,2008,24662.4
D35,CLV15_MEUR,2009,23852.9
D35,CLV15_MEUR,2010,21840.8
D35,CLV15_MEUR,2011,21210.5
D35,CLV15_MEUR,2012,20937.2
D35,CLV15_MEUR,2013,20047.4
D35,CLV15_MEUR,2014,19072.6
D35,CLV15_MEUR,2015,17624.9
D35,CLV15_MEUR,2016,17556.9
D35,CLV15_MEUR,2017,18391
D35,CLV15_MEUR,2018,19462.7
D35,CLV15_MEUR,2019,20155.3
D35,CLV15_MEUR,2020,19442.2
D35,CLV15_MEUR,2021,19000.6
D35,CLV15_MEUR,2022,14425.9
D35,CLV15_MEUR,2023,15444.9
D35,CLV15_MEUR,2024,16914.9
D35,CLV15_MEUR,2025,18014.8
D35,CP_MEUR,1975,NA
D35,CP_MEUR,1976,NA
D35,CP_MEUR,1977,NA
D35,CP_MEUR,1978,NA
D35,CP_MEUR,1979,NA
D35,CP_MEUR,1980,NA
D35,CP_MEUR,1981,NA
D35,CP_MEUR,1982,NA
D35,CP_MEUR,1983,NA
D35,CP_MEUR,1984,NA
D35,CP_MEUR,1985,NA
D35,CP_MEUR,1986,NA
D35,CP_MEUR,1987,NA
D35,CP_MEUR,1988,NA
D35,CP_MEUR,1989,NA
D35,CP_MEUR,1990,NA
D35,CP_MEUR,1991,NA
D35,CP_MEUR,1992,NA
D35,CP_MEUR,1993,NA
D35,CP_MEUR,1994,NA
D35,CP_MEUR,1995,10825.1
D35,CP_MEUR,1996,12192.8
D35,CP_MEUR,1997,12315.2
D35,CP_MEUR,1998,13405.7
D35,CP_MEUR,1999,13308.9
D35,CP_MEUR,2000,12757
D35,CP_MEUR,2001,14343.6
D35,CP_MEUR,2002,15022.5
D35,CP_MEUR,2003,15211.8
D35,CP_MEUR,2004,15813.6
D35,CP_MEUR,2005,16239.3
D35,CP_MEUR,2006,17286.8
D35,CP_MEUR,2007,17975.6
D35,CP_MEUR,2008,20737.9
D35,CP_MEUR,2009,21608.5
D35,CP_MEUR,2010,18768.9
D35,CP_MEUR,2011,17553.5
D35,CP_MEUR,2012,19187.8
D35,CP_MEUR,2013,19885.3
D35,CP_MEUR,2014,19236.4
D35,CP_MEUR,2015,17624.9
D35,CP_MEUR,2016,18336.5
D35,CP_MEUR,2017,18564.4
D35,CP_MEUR,2018,19580
D35,CP_MEUR,2019,22099.6
D35,CP_MEUR,2020,22531.7
D35,CP_MEUR,2021,22342.3
D35,CP_MEUR,2022,33037.6
D35,CP_MEUR,2023,36324.8
D35,CP_MEUR,2024,32541.6
D35,CP_MEUR,2025,32402.1
E,CLV15_MEUR,1975,NA
E,CLV15_MEUR,1976,NA
E,CLV15_MEUR,1977,NA
E,CLV15_MEUR,1978,NA
E,CLV15_MEUR,1979,NA
E,CLV15_MEUR,1980,NA
E,CLV15_MEUR,1981,NA
E,CLV15_MEUR,1982,NA
E,CLV15_MEUR,1983,NA
E,CLV15_MEUR,1984,NA
E,CLV15_MEUR,1985,NA
E,CLV15_MEUR,1986,NA
E,CLV15_MEUR,1987,NA
E,CLV15_MEUR,1988,NA
E,CLV15_MEUR,1989,NA
E,CLV15_MEUR,1990,NA
E,CLV15_MEUR,1991,NA
E,CLV15_MEUR,1992,NA
E,CLV15_MEUR,1993,NA
E,CLV15_MEUR,1994,NA
E,CLV15_MEUR,1995,23135.8
E,CLV15_MEUR,1996,22862.2
E,CLV15_MEUR,1997,22492.9
E,CLV15_MEUR,1998,23732.7
E,CLV15_MEUR,1999,22233.4
E,CLV15_MEUR,2000,21388.2
E,CLV15_MEUR,2001,20726
E,CLV15_MEUR,2002,20722.7
E,CLV15_MEUR,2003,19963.8
E,CLV15_MEUR,2004,20853.9
E,CLV15_MEUR,2005,21190.7
E,CLV15_MEUR,2006,20699.5
E,CLV15_MEUR,2007,19595
E,CLV15_MEUR,2008,20132.4
E,CLV15_MEUR,2009,18981.4
E,CLV15_MEUR,2010,19412.8
E,CLV15_MEUR,2011,18629
E,CLV15_MEUR,2012,17803
E,CLV15_MEUR,2013,16558.7
E,CLV15_MEUR,2014,15018.3
E,CLV15_MEUR,2015,14935.6
E,CLV15_MEUR,2016,15550.4
E,CLV15_MEUR,2017,15459.4
E,CLV15_MEUR,2018,15672.4
E,CLV15_MEUR,2019,15638.8
E,CLV15_MEUR,2020,15442.8
E,CLV15_MEUR,2021,17828.1
E,CLV15_MEUR,2022,19087.8
E,CLV15_MEUR,2023,17382.7
E,CLV15_MEUR,2024,18605.5
E,CLV15_MEUR,2025,18324.8
E,CP_MEUR,1975,NA
E,CP_MEUR,1976,NA
E,CP_MEUR,1977,NA
E,CP_MEUR,1978,NA
E,CP_MEUR,1979,NA
E,CP_MEUR,1980,NA
E,CP_MEUR,1981,NA
E,CP_MEUR,1982,NA
E,CP_MEUR,1983,NA
E,CP_MEUR,1984,NA
E,CP_MEUR,1985,NA
E,CP_MEUR,1986,NA
E,CP_MEUR,1987,NA
E,CP_MEUR,1988,NA
E,CP_MEUR,1989,NA
E,CP_MEUR,1990,NA
E,CP_MEUR,1991,NA
E,CP_MEUR,1992,NA
E,CP_MEUR,1993,NA
E,CP_MEUR,1994,NA
E,CP_MEUR,1995,5291.5
E,CP_MEUR,1996,5922.8
E,CP_MEUR,1997,6568.1
E,CP_MEUR,1998,7187
E,CP_MEUR,1999,7687.6
E,CP_MEUR,2000,7535.8
E,CP_MEUR,2001,7575.4
E,CP_MEUR,2002,8217.6
E,CP_MEUR,2003,8568.3
E,CP_MEUR,2004,9115.7
E,CP_MEUR,2005,9860.1
E,CP_MEUR,2006,10416.4
E,CP_MEUR,2007,10988.7
E,CP_MEUR,2008,11679.7
E,CP_MEUR,2009,12300.1
E,CP_MEUR,2010,13086.6
E,CP_MEUR,2011,13489.4
E,CP_MEUR,2012,13610.3
E,CP_MEUR,2013,14198.5
E,CP_MEUR,2014,14842.3
E,CP_MEUR,2015,14935.6
E,CP_MEUR,2016,15909.2
E,CP_MEUR,2017,16141.6
E,CP_MEUR,2018,16646.2
E,CP_MEUR,2019,16958.6
E,CP_MEUR,2020,17059.9
E,CP_MEUR,2021,19359.2
E,CP_MEUR,2022,19411.8
E,CP_MEUR,2023,19366
E,CP_MEUR,2024,21679.1
E,CP_MEUR,2025,22592.8
E36,CLV15_MEUR,1975,NA
E36,CLV15_MEUR,1976,NA
E36,CLV15_MEUR,1977,NA
E36,CLV15_MEUR,1978,NA
E36,CLV15_MEUR,1979,NA
E36,CLV15_MEUR,1980,NA
E36,CLV15_MEUR,1981,NA
E36,CLV15_MEUR,1982,NA
E36,CLV15_MEUR,1983,NA
E36,CLV15_MEUR,1984,NA
E36,CLV15_MEUR,1985,NA
E36,CLV15_MEUR,1986,NA
E36,CLV15_MEUR,1987,NA
E36,CLV15_MEUR,1988,NA
E36,CLV15_MEUR,1989,NA
E36,CLV15_MEUR,1990,NA
E36,CLV15_MEUR,1991,NA
E36,CLV15_MEUR,1992,NA
E36,CLV15_MEUR,1993,NA
E36,CLV15_MEUR,1994,NA
E36,CLV15_MEUR,1995,5807.4
E36,CLV15_MEUR,1996,5177.3
E36,CLV15_MEUR,1997,4613.1
E36,CLV15_MEUR,1998,5086.8
E36,CLV15_MEUR,1999,4882.3
E36,CLV15_MEUR,2000,4526.5
E36,CLV15_MEUR,2001,4710.8
E36,CLV15_MEUR,2002,4814.7
E36,CLV15_MEUR,2003,5138.7
E36,CLV15_MEUR,2004,5317
E36,CLV15_MEUR,2005,5350.3
E36,CLV15_MEUR,2006,5224.1
E36,CLV15_MEUR,2007,5078.4
E36,CLV15_MEUR,2008,4932.1
E36,CLV15_MEUR,2009,5128.7
E36,CLV15_MEUR,2010,5284.4
E36,CLV15_MEUR,2011,5059
E36,CLV15_MEUR,2012,4997.4
E36,CLV15_MEUR,2013,4807.8
E36,CLV15_MEUR,2014,4870.7
E36,CLV15_MEUR,2015,4572.7
E36,CLV15_MEUR,2016,5151.8
E36,CLV15_MEUR,2017,4504.8
E36,CLV15_MEUR,2018,4527.6
E36,CLV15_MEUR,2019,4434.2
E36,CLV15_MEUR,2020,4008.4
E36,CLV15_MEUR,2021,4636.3
E36,CLV15_MEUR,2022,4929.2
E36,CLV15_MEUR,2023,4219.8
E36,CLV15_MEUR,2024,NA
E36,CLV15_MEUR,2025,NA
E36,CP_MEUR,1975,NA
E36,CP_MEUR,1976,NA
E36,CP_MEUR,1977,NA
E36,CP_MEUR,1978,NA
E36,CP_MEUR,1979,NA
E36,CP_MEUR,1980,NA
E36,CP_MEUR,1981,NA
E36,CP_MEUR,1982,NA
E36,CP_MEUR,1983,NA
E36,CP_MEUR,1984,NA
E36,CP_MEUR,1985,NA
E36,CP_MEUR,1986,NA
E36,CP_MEUR,1987,NA
E36,CP_MEUR,1988,NA
E36,CP_MEUR,1989,NA
E36,CP_MEUR,1990,NA
E36,CP_MEUR,1991,NA
E36,CP_MEUR,1992,NA
E36,CP_MEUR,1993,NA
E36,CP_MEUR,1994,NA
E36,CP_MEUR,1995,1175.8
E36,CP_MEUR,1996,1340.5
E36,CP_MEUR,1997,1704.4
E36,CP_MEUR,1998,1878.1
E36,CP_MEUR,1999,2009.9
E36,CP_MEUR,2000,1760.3
E36,CP_MEUR,2001,1830.7
E36,CP_MEUR,2002,1945
E36,CP_MEUR,2003,2152.8
E36,CP_MEUR,2004,2400.3
E36,CP_MEUR,2005,2528.4
E36,CP_MEUR,2006,2701.5
E36,CP_MEUR,2007,2762.2
E36,CP_MEUR,2008,2615.9
E36,CP_MEUR,2009,2894
E36,CP_MEUR,2010,3236.2
E36,CP_MEUR,2011,3546.3
E36,CP_MEUR,2012,3661.9
E36,CP_MEUR,2013,3918.7
E36,CP_MEUR,2014,4341.3
E36,CP_MEUR,2015,4572.7
E36,CP_MEUR,2016,5413.3
E36,CP_MEUR,2017,5169.2
E36,CP_MEUR,2018,5396.3
E36,CP_MEUR,2019,5322
E36,CP_MEUR,2020,4979.1
E36,CP_MEUR,2021,5749.4
E36,CP_MEUR,2022,5510.5
E36,CP_MEUR,2023,5679.6
E36,CP_MEUR,2024,NA
E36,CP_MEUR,2025,NA
E37-E39,CLV15_MEUR,1975,NA
E37-E39,CLV15_MEUR,1976,NA
E37-E39,CLV15_MEUR,1977,NA
E37-E39,CLV15_MEUR,1978,NA
E37-E39,CLV15_MEUR,1979,NA
E37-E39,CLV15_MEUR,1980,NA
E37-E39,CLV15_MEUR,1981,NA
E37-E39,CLV15_MEUR,1982,NA
E37-E39,CLV15_MEUR,1983,NA
E37-E39,CLV15_MEUR,1984,NA
E37-E39,CLV15_MEUR,1985,NA
E37-E39,CLV15_MEUR,1986,NA
E37-E39,CLV15_MEUR,1987,NA
E37-E39,CLV15_MEUR,1988,NA
E37-E39,CLV15_MEUR,1989,NA
E37-E39,CLV15_MEUR,1990,NA
E37-E39,CLV15_MEUR,1991,NA
E37-E39,CLV15_MEUR,1992,NA
E37-E39,CLV15_MEUR,1993,NA
E37-E39,CLV15_MEUR,1994,NA
E37-E39,CLV15_MEUR,1995,17471.6
E37-E39,CLV15_MEUR,1996,17747.6
E37-E39,CLV15_MEUR,1997,17942.7
E37-E39,CLV15_MEUR,1998,18632.6
E37-E39,CLV15_MEUR,1999,17304
E37-E39,CLV15_MEUR,2000,16859.9
E37-E39,CLV15_MEUR,2001,15969.5
E37-E39,CLV15_MEUR,2002,15854
E37-E39,CLV15_MEUR,2003,14762.4
E37-E39,CLV15_MEUR,2004,15469.6
E37-E39,CLV15_MEUR,2005,15774.2
E37-E39,CLV15_MEUR,2006,15410.8
E37-E39,CLV15_MEUR,2007,14451
E37-E39,CLV15_MEUR,2008,15120.2
E37-E39,CLV15_MEUR,2009,13832.4
E37-E39,CLV15_MEUR,2010,14114.1
E37-E39,CLV15_MEUR,2011,13555
E37-E39,CLV15_MEUR,2012,12798.5
E37-E39,CLV15_MEUR,2013,11753.4
E37-E39,CLV15_MEUR,2014,10184.7
E37-E39,CLV15_MEUR,2015,10362.9
E37-E39,CLV15_MEUR,2016,10398.6
E37-E39,CLV15_MEUR,2017,10979.9
E37-E39,CLV15_MEUR,2018,11176.3
E37-E39,CLV15_MEUR,2019,11251.3
E37-E39,CLV15_MEUR,2020,11540
E37-E39,CLV15_MEUR,2021,13312.1
E37-E39,CLV15_MEUR,2022,14294.9
E37-E39,CLV15_MEUR,2023,13327.2
E37-E39,CLV15_MEUR,2024,NA
E37-E39,CLV15_MEUR,2025,NA
E37-E39,CP_MEUR,1975,NA
E37-E39,CP_MEUR,1976,NA
E37-E39,CP_MEUR,1977,NA
E37-E39,CP_MEUR,1978,NA
E37-E39,CP_MEUR,1979,NA
E37-E39,CP_MEUR,1980,NA
E37-E39,CP_MEUR,1981,NA
E37-E39,CP_MEUR,1982,NA
E37-E39,CP_MEUR,1983,NA
E37-E39,CP_MEUR,1984,NA
E37-E39,CP_MEUR,1985,NA
E37-E39,CP_MEUR,1986,NA
E37-E39,CP_MEUR,1987,NA
E37-E39,CP_MEUR,1988,NA
E37-E39,CP_MEUR,1989,NA
E37-E39,CP_MEUR,1990,NA
E37-E39,CP_MEUR,1991,NA
E37-E39,CP_MEUR,1992,NA
E37-E39,CP_MEUR,1993,NA
E37-E39,CP_MEUR,1994,NA
E37-E39,CP_MEUR,1995,4115.7
E37-E39,CP_MEUR,1996,4582.3
E37-E39,CP_MEUR,1997,4863.7
E37-E39,CP_MEUR,1998,5308.9
E37-E39,CP_MEUR,1999,5677.8
E37-E39,CP_MEUR,2000,5775.5
E37-E39,CP_MEUR,2001,5744.7
E37-E39,CP_MEUR,2002,6272.6
E37-E39,CP_MEUR,2003,6415.5
E37-E39,CP_MEUR,2004,6715.4
E37-E39,CP_MEUR,2005,7331.7
E37-E39,CP_MEUR,2006,7714.9
E37-E39,CP_MEUR,2007,8226.5
E37-E39,CP_MEUR,2008,9063.7
E37-E39,CP_MEUR,2009,9406.2
E37-E39,CP_MEUR,2010,9850.4
E37-E39,CP_MEUR,2011,9943.1
E37-E39,CP_MEUR,2012,9948.4
E37-E39,CP_MEUR,2013,10279.8
E37-E39,CP_MEUR,2014,10501
E37-E39,CP_MEUR,2015,10362.9
E37-E39,CP_MEUR,2016,10496
E37-E39,CP_MEUR,2017,10972.4
E37-E39,CP_MEUR,2018,11249.9
E37-E39,CP_MEUR,2019,11636.6
E37-E39,CP_MEUR,2020,12080.8
E37-E39,CP_MEUR,2021,13609.8
E37-E39,CP_MEUR,2022,13901.3
E37-E39,CP_MEUR,2023,13686.4
E37-E39,CP_MEUR,2024,NA
E37-E39,CP_MEUR,2025,NA
F,CLV15_MEUR,1975,NA
F,CLV15_MEUR,1976,NA
F,CLV15_MEUR,1977,NA
F,CLV15_MEUR,1978,NA
F,CLV15_MEUR,1979,NA
F,CLV15_MEUR,1980,NA
F,CLV15_MEUR,1981,NA
F,CLV15_MEUR,1982,NA
F,CLV15_MEUR,1983,NA
F,CLV15_MEUR,1984,NA
F,CLV15_MEUR,1985,NA
F,CLV15_MEUR,1986,NA
F,CLV15_MEUR,1987,NA
F,CLV15_MEUR,1988,NA
F,CLV15_MEUR,1989,NA
F,CLV15_MEUR,1990,NA
F,CLV15_MEUR,1991,NA
F,CLV15_MEUR,1992,NA
F,CLV15_MEUR,1993,NA
F,CLV15_MEUR,1994,NA
F,CLV15_MEUR,1995,85304.1
F,CLV15_MEUR,1996,87072.8
F,CLV15_MEUR,1997,84957.8
F,CLV15_MEUR,1998,84031.3
F,CLV15_MEUR,1999,84497.6
F,CLV15_MEUR,2000,87586.4
F,CLV15_MEUR,2001,92165.1
F,CLV15_MEUR,2002,94776.2
F,CLV15_MEUR,2003,97468.9
F,CLV15_MEUR,2004,99951
F,CLV15_MEUR,2005,101684
F,CLV15_MEUR,2006,103544
F,CLV15_MEUR,2007,103325.1
F,CLV15_MEUR,2008,100433.9
F,CLV15_MEUR,2009,91780.1
F,CLV15_MEUR,2010,86461.3
F,CLV15_MEUR,2011,83177.3
F,CLV15_MEUR,2012,76069.4
F,CLV15_MEUR,2013,70637.9
F,CLV15_MEUR,2014,64822.1
F,CLV15_MEUR,2015,63469.7
F,CLV15_MEUR,2016,63799.1
F,CLV15_MEUR,2017,64380
F,CLV15_MEUR,2018,65096.8
F,CLV15_MEUR,2019,67036.1
F,CLV15_MEUR,2020,62952.8
F,CLV15_MEUR,2021,76711.6
F,CLV15_MEUR,2022,89449.9
F,CLV15_MEUR,2023,99589.4
F,CLV15_MEUR,2024,95281.9
F,CLV15_MEUR,2025,97597.2
F,CP_MEUR,1975,NA
F,CP_MEUR,1976,NA
F,CP_MEUR,1977,NA
F,CP_MEUR,1978,NA
F,CP_MEUR,1979,NA
F,CP_MEUR,1980,NA
F,CP_MEUR,1981,NA
F,CP_MEUR,1982,NA
F,CP_MEUR,1983,NA
F,CP_MEUR,1984,NA
F,CP_MEUR,1985,NA
F,CP_MEUR,1986,NA
F,CP_MEUR,1987,NA
F,CP_MEUR,1988,NA
F,CP_MEUR,1989,NA
F,CP_MEUR,1990,NA
F,CP_MEUR,1991,NA
F,CP_MEUR,1992,NA
F,CP_MEUR,1993,NA
F,CP_MEUR,1994,NA
F,CP_MEUR,1995,42516.4
F,CP_MEUR,1996,48490.1
F,CP_MEUR,1997,49491.4
F,CP_MEUR,1998,48901.8
F,CP_MEUR,1999,50024.6
F,CP_MEUR,2000,53815.3
F,CP_MEUR,2001,59583.7
F,CP_MEUR,2002,64146.1
F,CP_MEUR,2003,69102
F,CP_MEUR,2004,74592.3
F,CP_MEUR,2005,79023.4
F,CP_MEUR,2006,82747.9
F,CP_MEUR,2007,86465.4
F,CP_MEUR,2008,88805.8
F,CP_MEUR,2009,84270.4
F,CP_MEUR,2010,80291.7
F,CP_MEUR,2011,81533.5
F,CP_MEUR,2012,75509.6
F,CP_MEUR,2013,70440.3
F,CP_MEUR,2014,64357.2
F,CP_MEUR,2015,63469.7
F,CP_MEUR,2016,64483.8
F,CP_MEUR,2017,65500.3
F,CP_MEUR,2018,66588.9
F,CP_MEUR,2019,69190.8
F,CP_MEUR,2020,65962.9
F,CP_MEUR,2021,85329.4
F,CP_MEUR,2022,102168.9
F,CP_MEUR,2023,116675.7
F,CP_MEUR,2024,110868.6
F,CP_MEUR,2025,114397.3
G,CLV15_MEUR,1975,NA
G,CLV15_MEUR,1976,NA
G,CLV15_MEUR,1977,NA
G,CLV15_MEUR,1978,NA
G,CLV15_MEUR,1979,NA
G,CLV15_MEUR,1980,NA
G,CLV15_MEUR,1981,NA
G,CLV15_MEUR,1982,NA
G,CLV15_MEUR,1983,NA
G,CLV15_MEUR,1984,NA
G,CLV15_MEUR,1985,NA
G,CLV15_MEUR,1986,NA
G,CLV15_MEUR,1987,NA
G,CLV15_MEUR,1988,NA
G,CLV15_MEUR,1989,NA
G,CLV15_MEUR,1990,NA
G,CLV15_MEUR,1991,NA
G,CLV15_MEUR,1992,NA
G,CLV15_MEUR,1993,NA
G,CLV15_MEUR,1994,NA
G,CLV15_MEUR,1995,125111.1
G,CLV15_MEUR,1996,126186.5
G,CLV15_MEUR,1997,129362
G,CLV15_MEUR,1998,133243.5
G,CLV15_MEUR,1999,136030.1
G,CLV15_MEUR,2000,140162
G,CLV15_MEUR,2001,142902.1
G,CLV15_MEUR,2002,139858.9
G,CLV15_MEUR,2003,140000
G,CLV15_MEUR,2004,144371.5
G,CLV15_MEUR,2005,149136.6
G,CLV15_MEUR,2006,150090.4
G,CLV15_MEUR,2007,154127.2
G,CLV15_MEUR,2008,153503.2
G,CLV15_MEUR,2009,142262.3
G,CLV15_MEUR,2010,150097.8
G,CLV15_MEUR,2011,156415.7
G,CLV15_MEUR,2012,155763.7
G,CLV15_MEUR,2013,157542.1
G,CLV15_MEUR,2014,163434.4
G,CLV15_MEUR,2015,171054.1
G,CLV15_MEUR,2016,174422.4
G,CLV15_MEUR,2017,177641.4
G,CLV15_MEUR,2018,180815.9
G,CLV15_MEUR,2019,187246.3
G,CLV15_MEUR,2020,171493.4
G,CLV15_MEUR,2021,195721.3
G,CLV15_MEUR,2022,201553.5
G,CLV15_MEUR,2023,196235.2
G,CLV15_MEUR,2024,194136.2
G,CLV15_MEUR,2025,195799.3
G,CP_MEUR,1975,NA
G,CP_MEUR,1976,NA
G,CP_MEUR,1977,NA
G,CP_MEUR,1978,NA
G,CP_MEUR,1979,NA
G,CP_MEUR,1980,NA
G,CP_MEUR,1981,NA
G,CP_MEUR,1982,NA
G,CP_MEUR,1983,NA
G,CP_MEUR,1984,NA
G,CP_MEUR,1985,NA
G,CP_MEUR,1986,NA
G,CP_MEUR,1987,NA
G,CP_MEUR,1988,NA
G,CP_MEUR,1989,NA
G,CP_MEUR,1990,NA
G,CP_MEUR,1991,NA
G,CP_MEUR,1992,NA
G,CP_MEUR,1993,NA
G,CP_MEUR,1994,NA
G,CP_MEUR,1995,114729.9
G,CP_MEUR,1996,129037
G,CP_MEUR,1997,134914.2
G,CP_MEUR,1998,137421.7
G,CP_MEUR,1999,138950.1
G,CP_MEUR,2000,145014.7
G,CP_MEUR,2001,152564.3
G,CP_MEUR,2002,152781.7
G,CP_MEUR,2003,154163.7
G,CP_MEUR,2004,158692.8
G,CP_MEUR,2005,161126.6
G,CP_MEUR,2006,163314.7
G,CP_MEUR,2007,167270.5
G,CP_MEUR,2008,169596.8
G,CP_MEUR,2009,160247.7
G,CP_MEUR,2010,163201.3
G,CP_MEUR,2011,168417.9
G,CP_MEUR,2012,164404
G,CP_MEUR,2013,161800.3
G,CP_MEUR,2014,164500.2
G,CP_MEUR,2015,171054.1
G,CP_MEUR,2016,177789.5
G,CP_MEUR,2017,184969.6
G,CP_MEUR,2018,188193.7
G,CP_MEUR,2019,197078.4
G,CP_MEUR,2020,175832.3
G,CP_MEUR,2021,199798.3
G,CP_MEUR,2022,220719.2
