"Regione","Regione_Cod","Provincia","Provincia_Cod","Comune_Cod","Comune","Cognome","Nome","Voti"
"CAMPANIA",15,"CASERTA","CASERTA",430,"GRICIGNANO DI AVERSA","CAMPANILE","NICOLA",24
"CAMPANIA",15,"CASERTA","CASERTA",430,"GRICIGNANO DI AVERSA","BANDECCHI","STEFANO",6
"CAMPANIA",15,"CASERTA","CASERTA",430,"GRICIGNANO DI AVERSA","ARNESE","CARLO",3
"CAMPANIA",15,"CASERTA","CASERTA",440,"LETINO","FICO","ROBERTO",249
"CAMPANIA",15,"CASERTA","CASERTA",440,"LETINO","CIRIELLI","EDMONDO",63
"CAMPANIA",15,"CASERTA","CASERTA",440,"LETINO","GRANATO","GIULIANO",13
"CAMPANIA",15,"CASERTA","CASERTA",440,"LETINO","CAMPANILE","NICOLA",5
"CAMPANIA",15,"CASERTA","CASERTA",440,"LETINO","BANDECCHI","STEFANO",2
"CAMPANIA",15,"CASERTA","CASERTA",440,"LETINO","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",450,"LIBERI","CIRIELLI","EDMONDO",265
"CAMPANIA",15,"CASERTA","CASERTA",450,"LIBERI","FICO","ROBERTO",208
"CAMPANIA",15,"CASERTA","CASERTA",450,"LIBERI","GRANATO","GIULIANO",3
"CAMPANIA",15,"CASERTA","CASERTA",450,"LIBERI","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",450,"LIBERI","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",450,"LIBERI","CAMPANILE","NICOLA",0
"CAMPANIA",15,"CASERTA","CASERTA",460,"LUSCIANO","FICO","ROBERTO",3450
"CAMPANIA",15,"CASERTA","CASERTA",460,"LUSCIANO","CIRIELLI","EDMONDO",2657
"CAMPANIA",15,"CASERTA","CASERTA",460,"LUSCIANO","GRANATO","GIULIANO",63
"CAMPANIA",15,"CASERTA","CASERTA",460,"LUSCIANO","BANDECCHI","STEFANO",21
"CAMPANIA",15,"CASERTA","CASERTA",460,"LUSCIANO","CAMPANILE","NICOLA",21
"CAMPANIA",15,"CASERTA","CASERTA",460,"LUSCIANO","ARNESE","CARLO",1
"CAMPANIA",15,"CASERTA","CASERTA",470,"MACERATA CAMPANIA","CIRIELLI","EDMONDO",2046
"CAMPANIA",15,"CASERTA","CASERTA",470,"MACERATA CAMPANIA","FICO","ROBERTO",2045
"CAMPANIA",15,"CASERTA","CASERTA",470,"MACERATA CAMPANIA","GRANATO","GIULIANO",35
"CAMPANIA",15,"CASERTA","CASERTA",470,"MACERATA CAMPANIA","BANDECCHI","STEFANO",8
"CAMPANIA",15,"CASERTA","CASERTA",470,"MACERATA CAMPANIA","CAMPANILE","NICOLA",4
"CAMPANIA",15,"CASERTA","CASERTA",470,"MACERATA CAMPANIA","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",480,"MADDALONI","CIRIELLI","EDMONDO",8026
"CAMPANIA",15,"CASERTA","CASERTA",480,"MADDALONI","FICO","ROBERTO",5302
"CAMPANIA",15,"CASERTA","CASERTA",480,"MADDALONI","GRANATO","GIULIANO",770
"CAMPANIA",15,"CASERTA","CASERTA",480,"MADDALONI","CAMPANILE","NICOLA",48
"CAMPANIA",15,"CASERTA","CASERTA",480,"MADDALONI","BANDECCHI","STEFANO",27
"CAMPANIA",15,"CASERTA","CASERTA",480,"MADDALONI","ARNESE","CARLO",8
"CAMPANIA",15,"CASERTA","CASERTA",490,"MARCIANISE","FICO","ROBERTO",9198
"CAMPANIA",15,"CASERTA","CASERTA",490,"MARCIANISE","CIRIELLI","EDMONDO",6438
"CAMPANIA",15,"CASERTA","CASERTA",490,"MARCIANISE","GRANATO","GIULIANO",284
"CAMPANIA",15,"CASERTA","CASERTA",490,"MARCIANISE","CAMPANILE","NICOLA",48
"CAMPANIA",15,"CASERTA","CASERTA",490,"MARCIANISE","BANDECCHI","STEFANO",30
"CAMPANIA",15,"CASERTA","CASERTA",490,"MARCIANISE","ARNESE","CARLO",13
"CAMPANIA",15,"CASERTA","CASERTA",500,"MARZANO APPIO","FICO","ROBERTO",468
"CAMPANIA",15,"CASERTA","CASERTA",500,"MARZANO APPIO","CIRIELLI","EDMONDO",436
"CAMPANIA",15,"CASERTA","CASERTA",500,"MARZANO APPIO","GRANATO","GIULIANO",3
"CAMPANIA",15,"CASERTA","CASERTA",500,"MARZANO APPIO","CAMPANILE","NICOLA",2
"CAMPANIA",15,"CASERTA","CASERTA",500,"MARZANO APPIO","ARNESE","CARLO",1
"CAMPANIA",15,"CASERTA","CASERTA",500,"MARZANO APPIO","BANDECCHI","STEFANO",1
"CAMPANIA",15,"CASERTA","CASERTA",510,"MIGNANO MONTE LUNGO","CIRIELLI","EDMONDO",569
"CAMPANIA",15,"CASERTA","CASERTA",510,"MIGNANO MONTE LUNGO","FICO","ROBERTO",526
"CAMPANIA",15,"CASERTA","CASERTA",510,"MIGNANO MONTE LUNGO","BANDECCHI","STEFANO",6
"CAMPANIA",15,"CASERTA","CASERTA",510,"MIGNANO MONTE LUNGO","GRANATO","GIULIANO",5
"CAMPANIA",15,"CASERTA","CASERTA",510,"MIGNANO MONTE LUNGO","CAMPANILE","NICOLA",5
"CAMPANIA",15,"CASERTA","CASERTA",510,"MIGNANO MONTE LUNGO","ARNESE","CARLO",1
"CAMPANIA",15,"CASERTA","CASERTA",520,"MONDRAGONE","CIRIELLI","EDMONDO",5642
"CAMPANIA",15,"CASERTA","CASERTA",520,"MONDRAGONE","FICO","ROBERTO",2880
"CAMPANIA",15,"CASERTA","CASERTA",520,"MONDRAGONE","BANDECCHI","STEFANO",156
"CAMPANIA",15,"CASERTA","CASERTA",520,"MONDRAGONE","GRANATO","GIULIANO",95
"CAMPANIA",15,"CASERTA","CASERTA",520,"MONDRAGONE","CAMPANILE","NICOLA",32
"CAMPANIA",15,"CASERTA","CASERTA",520,"MONDRAGONE","ARNESE","CARLO",10
"CAMPANIA",15,"CASERTA","CASERTA",530,"ORTA DI ATELLA","FICO","ROBERTO",5989
"CAMPANIA",15,"CASERTA","CASERTA",530,"ORTA DI ATELLA","CIRIELLI","EDMONDO",2607
"CAMPANIA",15,"CASERTA","CASERTA",530,"ORTA DI ATELLA","GRANATO","GIULIANO",129
"CAMPANIA",15,"CASERTA","CASERTA",530,"ORTA DI ATELLA","BANDECCHI","STEFANO",45
"CAMPANIA",15,"CASERTA","CASERTA",530,"ORTA DI ATELLA","CAMPANILE","NICOLA",22
"CAMPANIA",15,"CASERTA","CASERTA",530,"ORTA DI ATELLA","ARNESE","CARLO",6
"CAMPANIA",15,"CASERTA","CASERTA",540,"PARETE","FICO","ROBERTO",2873
"CAMPANIA",15,"CASERTA","CASERTA",540,"PARETE","CIRIELLI","EDMONDO",2387
"CAMPANIA",15,"CASERTA","CASERTA",540,"PARETE","GRANATO","GIULIANO",54
"CAMPANIA",15,"CASERTA","CASERTA",540,"PARETE","CAMPANILE","NICOLA",11
"CAMPANIA",15,"CASERTA","CASERTA",540,"PARETE","BANDECCHI","STEFANO",9
"CAMPANIA",15,"CASERTA","CASERTA",540,"PARETE","ARNESE","CARLO",3
"CAMPANIA",15,"CASERTA","CASERTA",550,"PASTORANO","FICO","ROBERTO",591
"CAMPANIA",15,"CASERTA","CASERTA",550,"PASTORANO","CIRIELLI","EDMONDO",575
"CAMPANIA",15,"CASERTA","CASERTA",550,"PASTORANO","GRANATO","GIULIANO",19
"CAMPANIA",15,"CASERTA","CASERTA",550,"PASTORANO","CAMPANILE","NICOLA",8
"CAMPANIA",15,"CASERTA","CASERTA",550,"PASTORANO","BANDECCHI","STEFANO",2
"CAMPANIA",15,"CASERTA","CASERTA",550,"PASTORANO","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",560,"PIANA DI MONTE VERNA","FICO","ROBERTO",562
"CAMPANIA",15,"CASERTA","CASERTA",560,"PIANA DI MONTE VERNA","CIRIELLI","EDMONDO",360
"CAMPANIA",15,"CASERTA","CASERTA",560,"PIANA DI MONTE VERNA","GRANATO","GIULIANO",10
"CAMPANIA",15,"CASERTA","CASERTA",560,"PIANA DI MONTE VERNA","ARNESE","CARLO",5
"CAMPANIA",15,"CASERTA","CASERTA",560,"PIANA DI MONTE VERNA","BANDECCHI","STEFANO",2
"CAMPANIA",15,"CASERTA","CASERTA",560,"PIANA DI MONTE VERNA","CAMPANILE","NICOLA",2
"CAMPANIA",15,"CASERTA","CASERTA",570,"PIEDIMONTE MATESE","FICO","ROBERTO",2862
"CAMPANIA",15,"CASERTA","CASERTA",570,"PIEDIMONTE MATESE","CIRIELLI","EDMONDO",1329
"CAMPANIA",15,"CASERTA","CASERTA",570,"PIEDIMONTE MATESE","GRANATO","GIULIANO",122
"CAMPANIA",15,"CASERTA","CASERTA",570,"PIEDIMONTE MATESE","CAMPANILE","NICOLA",16
"CAMPANIA",15,"CASERTA","CASERTA",570,"PIEDIMONTE MATESE","BANDECCHI","STEFANO",8
"CAMPANIA",15,"CASERTA","CASERTA",570,"PIEDIMONTE MATESE","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",580,"PIETRAMELARA","FICO","ROBERTO",873
"CAMPANIA",15,"CASERTA","CASERTA",580,"PIETRAMELARA","CIRIELLI","EDMONDO",861
"CAMPANIA",15,"CASERTA","CASERTA",580,"PIETRAMELARA","GRANATO","GIULIANO",16
"CAMPANIA",15,"CASERTA","CASERTA",580,"PIETRAMELARA","CAMPANILE","NICOLA",9
"CAMPANIA",15,"CASERTA","CASERTA",580,"PIETRAMELARA","BANDECCHI","STEFANO",3
"CAMPANIA",15,"CASERTA","CASERTA",580,"PIETRAMELARA","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",590,"PIETRAVAIRANO","CIRIELLI","EDMONDO",587
"CAMPANIA",15,"CASERTA","CASERTA",590,"PIETRAVAIRANO","FICO","ROBERTO",570
"CAMPANIA",15,"CASERTA","CASERTA",590,"PIETRAVAIRANO","GRANATO","GIULIANO",7
"CAMPANIA",15,"CASERTA","CASERTA",590,"PIETRAVAIRANO","CAMPANILE","NICOLA",2
"CAMPANIA",15,"CASERTA","CASERTA",590,"PIETRAVAIRANO","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",590,"PIETRAVAIRANO","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",600,"PIGNATARO MAGGIORE","FICO","ROBERTO",1066
"CAMPANIA",15,"CASERTA","CASERTA",600,"PIGNATARO MAGGIORE","CIRIELLI","EDMONDO",951
"CAMPANIA",15,"CASERTA","CASERTA",600,"PIGNATARO MAGGIORE","GRANATO","GIULIANO",37
"CAMPANIA",15,"CASERTA","CASERTA",600,"PIGNATARO MAGGIORE","CAMPANILE","NICOLA",37
"CAMPANIA",15,"CASERTA","CASERTA",600,"PIGNATARO MAGGIORE","BANDECCHI","STEFANO",4
"CAMPANIA",15,"CASERTA","CASERTA",600,"PIGNATARO MAGGIORE","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",610,"PONTELATONE","FICO","ROBERTO",382
"CAMPANIA",15,"CASERTA","CASERTA",610,"PONTELATONE","CIRIELLI","EDMONDO",290
"CAMPANIA",15,"CASERTA","CASERTA",610,"PONTELATONE","GRANATO","GIULIANO",10
"CAMPANIA",15,"CASERTA","CASERTA",610,"PONTELATONE","ARNESE","CARLO",2
"CAMPANIA",15,"CASERTA","CASERTA",610,"PONTELATONE","BANDECCHI","STEFANO",2
"CAMPANIA",15,"CASERTA","CASERTA",610,"PONTELATONE","CAMPANILE","NICOLA",1
"CAMPANIA",15,"CASERTA","CASERTA",620,"PORTICO DI CASERTA","FICO","ROBERTO",1637
"CAMPANIA",15,"CASERTA","CASERTA",620,"PORTICO DI CASERTA","CIRIELLI","EDMONDO",1527
"CAMPANIA",15,"CASERTA","CASERTA",620,"PORTICO DI CASERTA","GRANATO","GIULIANO",23
"CAMPANIA",15,"CASERTA","CASERTA",620,"PORTICO DI CASERTA","CAMPANILE","NICOLA",9
"CAMPANIA",15,"CASERTA","CASERTA",620,"PORTICO DI CASERTA","BANDECCHI","STEFANO",3
"CAMPANIA",15,"CASERTA","CASERTA",620,"PORTICO DI CASERTA","ARNESE","CARLO",1
"CAMPANIA",15,"CASERTA","CASERTA",630,"PRATA SANNITA","FICO","ROBERTO",341
"CAMPANIA",15,"CASERTA","CASERTA",630,"PRATA SANNITA","CIRIELLI","EDMONDO",215
"CAMPANIA",15,"CASERTA","CASERTA",630,"PRATA SANNITA","GRANATO","GIULIANO",4
"CAMPANIA",15,"CASERTA","CASERTA",630,"PRATA SANNITA","CAMPANILE","NICOLA",2
"CAMPANIA",15,"CASERTA","CASERTA",630,"PRATA SANNITA","ARNESE","CARLO",1
"CAMPANIA",15,"CASERTA","CASERTA",630,"PRATA SANNITA","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",640,"PRATELLA","CIRIELLI","EDMONDO",272
"CAMPANIA",15,"CASERTA","CASERTA",640,"PRATELLA","FICO","ROBERTO",226
"CAMPANIA",15,"CASERTA","CASERTA",640,"PRATELLA","GRANATO","GIULIANO",2
"CAMPANIA",15,"CASERTA","CASERTA",640,"PRATELLA","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",640,"PRATELLA","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",640,"PRATELLA","CAMPANILE","NICOLA",0
"CAMPANIA",15,"CASERTA","CASERTA",650,"PRESENZANO","CIRIELLI","EDMONDO",475
"CAMPANIA",15,"CASERTA","CASERTA",650,"PRESENZANO","FICO","ROBERTO",195
"CAMPANIA",15,"CASERTA","CASERTA",650,"PRESENZANO","GRANATO","GIULIANO",4
"CAMPANIA",15,"CASERTA","CASERTA",650,"PRESENZANO","BANDECCHI","STEFANO",2
"CAMPANIA",15,"CASERTA","CASERTA",650,"PRESENZANO","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",650,"PRESENZANO","CAMPANILE","NICOLA",0
"CAMPANIA",15,"CASERTA","CASERTA",660,"RAVISCANINA","FICO","ROBERTO",333
"CAMPANIA",15,"CASERTA","CASERTA",660,"RAVISCANINA","CIRIELLI","EDMONDO",208
"CAMPANIA",15,"CASERTA","CASERTA",660,"RAVISCANINA","CAMPANILE","NICOLA",7
"CAMPANIA",15,"CASERTA","CASERTA",660,"RAVISCANINA","GRANATO","GIULIANO",4
"CAMPANIA",15,"CASERTA","CASERTA",660,"RAVISCANINA","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",660,"RAVISCANINA","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",670,"RECALE","FICO","ROBERTO",1847
"CAMPANIA",15,"CASERTA","CASERTA",670,"RECALE","CIRIELLI","EDMONDO",1228
"CAMPANIA",15,"CASERTA","CASERTA",670,"RECALE","GRANATO","GIULIANO",46
"CAMPANIA",15,"CASERTA","CASERTA",670,"RECALE","ARNESE","CARLO",6
"CAMPANIA",15,"CASERTA","CASERTA",670,"RECALE","BANDECCHI","STEFANO",6
"CAMPANIA",15,"CASERTA","CASERTA",670,"RECALE","CAMPANILE","NICOLA",4
"CAMPANIA",15,"CASERTA","CASERTA",680,"RIARDO","FICO","ROBERTO",429
"CAMPANIA",15,"CASERTA","CASERTA",680,"RIARDO","CIRIELLI","EDMONDO",389
"CAMPANIA",15,"CASERTA","CASERTA",680,"RIARDO","GRANATO","GIULIANO",12
"CAMPANIA",15,"CASERTA","CASERTA",680,"RIARDO","CAMPANILE","NICOLA",11
"CAMPANIA",15,"CASERTA","CASERTA",680,"RIARDO","BANDECCHI","STEFANO",2
"CAMPANIA",15,"CASERTA","CASERTA",680,"RIARDO","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",690,"ROCCA D'EVANDRO","CIRIELLI","EDMONDO",823
"CAMPANIA",15,"CASERTA","CASERTA",690,"ROCCA D'EVANDRO","FICO","ROBERTO",369
"CAMPANIA",15,"CASERTA","CASERTA",690,"ROCCA D'EVANDRO","GRANATO","GIULIANO",7
"CAMPANIA",15,"CASERTA","CASERTA",690,"ROCCA D'EVANDRO","CAMPANILE","NICOLA",3
"CAMPANIA",15,"CASERTA","CASERTA",690,"ROCCA D'EVANDRO","ARNESE","CARLO",2
"CAMPANIA",15,"CASERTA","CASERTA",690,"ROCCA D'EVANDRO","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",700,"ROCCAMONFINA","CIRIELLI","EDMONDO",872
"CAMPANIA",15,"CASERTA","CASERTA",700,"ROCCAMONFINA","FICO","ROBERTO",600
"CAMPANIA",15,"CASERTA","CASERTA",700,"ROCCAMONFINA","GRANATO","GIULIANO",13
"CAMPANIA",15,"CASERTA","CASERTA",700,"ROCCAMONFINA","BANDECCHI","STEFANO",5
"CAMPANIA",15,"CASERTA","CASERTA",700,"ROCCAMONFINA","CAMPANILE","NICOLA",2
"CAMPANIA",15,"CASERTA","CASERTA",700,"ROCCAMONFINA","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",710,"ROCCAROMANA","CIRIELLI","EDMONDO",220
"CAMPANIA",15,"CASERTA","CASERTA",710,"ROCCAROMANA","FICO","ROBERTO",138
"CAMPANIA",15,"CASERTA","CASERTA",710,"ROCCAROMANA","GRANATO","GIULIANO",6
"CAMPANIA",15,"CASERTA","CASERTA",710,"ROCCAROMANA","BANDECCHI","STEFANO",3
"CAMPANIA",15,"CASERTA","CASERTA",710,"ROCCAROMANA","CAMPANILE","NICOLA",2
"CAMPANIA",15,"CASERTA","CASERTA",710,"ROCCAROMANA","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",720,"ROCCHETTA E CROCE","CIRIELLI","EDMONDO",114
"CAMPANIA",15,"CASERTA","CASERTA",720,"ROCCHETTA E CROCE","FICO","ROBERTO",96
"CAMPANIA",15,"CASERTA","CASERTA",720,"ROCCHETTA E CROCE","GRANATO","GIULIANO",2
"CAMPANIA",15,"CASERTA","CASERTA",720,"ROCCHETTA E CROCE","ARNESE","CARLO",1
"CAMPANIA",15,"CASERTA","CASERTA",720,"ROCCHETTA E CROCE","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",720,"ROCCHETTA E CROCE","CAMPANILE","NICOLA",0
"CAMPANIA",15,"CASERTA","CASERTA",730,"RUVIANO","FICO","ROBERTO",706
"CAMPANIA",15,"CASERTA","CASERTA",730,"RUVIANO","CIRIELLI","EDMONDO",165
"CAMPANIA",15,"CASERTA","CASERTA",730,"RUVIANO","GRANATO","GIULIANO",6
"CAMPANIA",15,"CASERTA","CASERTA",730,"RUVIANO","ARNESE","CARLO",1
"CAMPANIA",15,"CASERTA","CASERTA",730,"RUVIANO","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",730,"RUVIANO","CAMPANILE","NICOLA",0
"CAMPANIA",15,"CASERTA","CASERTA",740,"SAN CIPRIANO D'AVERSA","FICO","ROBERTO",2508
"CAMPANIA",15,"CASERTA","CASERTA",740,"SAN CIPRIANO D'AVERSA","CIRIELLI","EDMONDO",2116
"CAMPANIA",15,"CASERTA","CASERTA",740,"SAN CIPRIANO D'AVERSA","GRANATO","GIULIANO",17
"CAMPANIA",15,"CASERTA","CASERTA",740,"SAN CIPRIANO D'AVERSA","BANDECCHI","STEFANO",10
"CAMPANIA",15,"CASERTA","CASERTA",740,"SAN CIPRIANO D'AVERSA","CAMPANILE","NICOLA",6
"CAMPANIA",15,"CASERTA","CASERTA",740,"SAN CIPRIANO D'AVERSA","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",750,"SAN FELICE A CANCELLO","CIRIELLI","EDMONDO",3601
"CAMPANIA",15,"CASERTA","CASERTA",750,"SAN FELICE A CANCELLO","FICO","ROBERTO",3471
"CAMPANIA",15,"CASERTA","CASERTA",750,"SAN FELICE A CANCELLO","GRANATO","GIULIANO",85
"CAMPANIA",15,"CASERTA","CASERTA",750,"SAN FELICE A CANCELLO","BANDECCHI","STEFANO",18
"CAMPANIA",15,"CASERTA","CASERTA",750,"SAN FELICE A CANCELLO","CAMPANILE","NICOLA",13
"CAMPANIA",15,"CASERTA","CASERTA",750,"SAN FELICE A CANCELLO","ARNESE","CARLO",4
"CAMPANIA",15,"CASERTA","CASERTA",760,"SAN GREGORIO MATESE","FICO","ROBERTO",225
"CAMPANIA",15,"CASERTA","CASERTA",760,"SAN GREGORIO MATESE","CIRIELLI","EDMONDO",212
"CAMPANIA",15,"CASERTA","CASERTA",760,"SAN GREGORIO MATESE","GRANATO","GIULIANO",0
"CAMPANIA",15,"CASERTA","CASERTA",760,"SAN GREGORIO MATESE","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",760,"SAN GREGORIO MATESE","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",760,"SAN GREGORIO MATESE","CAMPANILE","NICOLA",0
"CAMPANIA",15,"CASERTA","CASERTA",770,"SAN MARCELLINO","CIRIELLI","EDMONDO",2697
"CAMPANIA",15,"CASERTA","CASERTA",770,"SAN MARCELLINO","FICO","ROBERTO",2464
"CAMPANIA",15,"CASERTA","CASERTA",770,"SAN MARCELLINO","GRANATO","GIULIANO",43
"CAMPANIA",15,"CASERTA","CASERTA",770,"SAN MARCELLINO","CAMPANILE","NICOLA",16
"CAMPANIA",15,"CASERTA","CASERTA",770,"SAN MARCELLINO","BANDECCHI","STEFANO",14
"CAMPANIA",15,"CASERTA","CASERTA",770,"SAN MARCELLINO","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",771,"SAN MARCO EVANGELISTA","FICO","ROBERTO",1427
"CAMPANIA",15,"CASERTA","CASERTA",771,"SAN MARCO EVANGELISTA","CIRIELLI","EDMONDO",997
"CAMPANIA",15,"CASERTA","CASERTA",771,"SAN MARCO EVANGELISTA","GRANATO","GIULIANO",39
"CAMPANIA",15,"CASERTA","CASERTA",771,"SAN MARCO EVANGELISTA","CAMPANILE","NICOLA",5
"CAMPANIA",15,"CASERTA","CASERTA",771,"SAN MARCO EVANGELISTA","ARNESE","CARLO",4
"CAMPANIA",15,"CASERTA","CASERTA",771,"SAN MARCO EVANGELISTA","BANDECCHI","STEFANO",2
"CAMPANIA",15,"CASERTA","CASERTA",780,"SAN NICOLA LA STRADA","FICO","ROBERTO",5574
"CAMPANIA",15,"CASERTA","CASERTA",780,"SAN NICOLA LA STRADA","CIRIELLI","EDMONDO",2182
"CAMPANIA",15,"CASERTA","CASERTA",780,"SAN NICOLA LA STRADA","GRANATO","GIULIANO",176
"CAMPANIA",15,"CASERTA","CASERTA",780,"SAN NICOLA LA STRADA","CAMPANILE","NICOLA",42
"CAMPANIA",15,"CASERTA","CASERTA",780,"SAN NICOLA LA STRADA","ARNESE","CARLO",33
"CAMPANIA",15,"CASERTA","CASERTA",780,"SAN NICOLA LA STRADA","BANDECCHI","STEFANO",19
"CAMPANIA",15,"CASERTA","CASERTA",790,"SAN PIETRO INFINE","FICO","ROBERTO",214
"CAMPANIA",15,"CASERTA","CASERTA",790,"SAN PIETRO INFINE","CIRIELLI","EDMONDO",130
"CAMPANIA",15,"CASERTA","CASERTA",790,"SAN PIETRO INFINE","GRANATO","GIULIANO",8
"CAMPANIA",15,"CASERTA","CASERTA",790,"SAN PIETRO INFINE","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",790,"SAN PIETRO INFINE","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",790,"SAN PIETRO INFINE","CAMPANILE","NICOLA",0
"CAMPANIA",15,"CASERTA","CASERTA",800,"SAN POTITO SANNITICO","FICO","ROBERTO",521
"CAMPANIA",15,"CASERTA","CASERTA",800,"SAN POTITO SANNITICO","CIRIELLI","EDMONDO",378
"CAMPANIA",15,"CASERTA","CASERTA",800,"SAN POTITO SANNITICO","GRANATO","GIULIANO",14
"CAMPANIA",15,"CASERTA","CASERTA",800,"SAN POTITO SANNITICO","CAMPANILE","NICOLA",3
"CAMPANIA",15,"CASERTA","CASERTA",800,"SAN POTITO SANNITICO","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",800,"SAN POTITO SANNITICO","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",810,"SAN PRISCO","CIRIELLI","EDMONDO",2669
"CAMPANIA",15,"CASERTA","CASERTA",810,"SAN PRISCO","FICO","ROBERTO",2029
"CAMPANIA",15,"CASERTA","CASERTA",810,"SAN PRISCO","GRANATO","GIULIANO",68
"CAMPANIA",15,"CASERTA","CASERTA",810,"SAN PRISCO","BANDECCHI","STEFANO",19
"CAMPANIA",15,"CASERTA","CASERTA",810,"SAN PRISCO","CAMPANILE","NICOLA",18
"CAMPANIA",15,"CASERTA","CASERTA",810,"SAN PRISCO","ARNESE","CARLO",2
"CAMPANIA",15,"CASERTA","CASERTA",820,"SANTA MARIA A VICO","FICO","ROBERTO",2916
"CAMPANIA",15,"CASERTA","CASERTA",820,"SANTA MARIA A VICO","CIRIELLI","EDMONDO",2375
"CAMPANIA",15,"CASERTA","CASERTA",820,"SANTA MARIA A VICO","GRANATO","GIULIANO",97
"CAMPANIA",15,"CASERTA","CASERTA",820,"SANTA MARIA A VICO","BANDECCHI","STEFANO",15
"CAMPANIA",15,"CASERTA","CASERTA",820,"SANTA MARIA A VICO","CAMPANILE","NICOLA",12
"CAMPANIA",15,"CASERTA","CASERTA",820,"SANTA MARIA A VICO","ARNESE","CARLO",1
"CAMPANIA",15,"CASERTA","CASERTA",830,"SANTA MARIA CAPUA VETERE","FICO","ROBERTO",6930
"CAMPANIA",15,"CASERTA","CASERTA",830,"SANTA MARIA CAPUA VETERE","CIRIELLI","EDMONDO",5685
"CAMPANIA",15,"CASERTA","CASERTA",830,"SANTA MARIA CAPUA VETERE","GRANATO","GIULIANO",187
"CAMPANIA",15,"CASERTA","CASERTA",830,"SANTA MARIA CAPUA VETERE","BANDECCHI","STEFANO",44
"CAMPANIA",15,"CASERTA","CASERTA",830,"SANTA MARIA CAPUA VETERE","CAMPANILE","NICOLA",39
"CAMPANIA",15,"CASERTA","CASERTA",830,"SANTA MARIA CAPUA VETERE","ARNESE","CARLO",7
"CAMPANIA",15,"CASERTA","CASERTA",840,"SANTA MARIA LA FOSSA","CIRIELLI","EDMONDO",538
"CAMPANIA",15,"CASERTA","CASERTA",840,"SANTA MARIA LA FOSSA","FICO","ROBERTO",535
"CAMPANIA",15,"CASERTA","CASERTA",840,"SANTA MARIA LA FOSSA","GRANATO","GIULIANO",7
"CAMPANIA",15,"CASERTA","CASERTA",840,"SANTA MARIA LA FOSSA","ARNESE","CARLO",0
"CAMPANIA",15,"CASERTA","CASERTA",840,"SANTA MARIA LA FOSSA","BANDECCHI","STEFANO",0
"CAMPANIA",15,"CASERTA","CASERTA",840,"SANTA MARIA LA FOSSA","CAMPANILE","NICOLA",0
"CAMPANIA",15,"CASERTA","CASERTA",850,"SAN TAMMARO","CIRIELLI","EDMONDO",1459
"CAMPANIA",15,"CASERTA","CASERTA",850,"SAN TAMMARO","FICO","ROBERTO",1226
"CAMPANIA",15,"CASERTA","CASERTA",850,"SAN TAMMARO","GRANATO","GIULIANO",17
"CAMPANIA",15,"CASERTA","CASERTA",850,"SAN TAMMARO","CAMPANILE","NICOLA",5
"CAMPANIA",15,"CASERTA","CASERTA",850,"SAN TAMMARO","BANDECCHI","STEFANO",3
"CAMPANIA",15,"CASERTA","CASERTA",850,"SAN TAMMARO","ARNESE","CARLO",1
