"ITTER107"|"Territorio"|"TIPO_DATO12"|"Tipo dato"|"ATECO_2007_MERCE"|"Merce Ateco 2007"|"ISO"|"Paese partner"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M3"|"Mar-2007"|18981||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M4"|"Apr-2007"|16195||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M5"|"Mag-2007"|18344||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M6"|"Giu-2007"|17928||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M7"|"Lug-2007"|17543||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M8"|"Ago-2007"|12109||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M9"|"Set-2007"|17165||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M10"|"Ott-2007"|19047||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M11"|"Nov-2007"|18680||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2007M12"|"Dic-2007"|15201||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M1"|"Gen-2008"|17250||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M2"|"Feb-2008"|17741||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M3"|"Mar-2008"|17384||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M4"|"Apr-2008"|18241||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M5"|"Mag-2008"|16835||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M6"|"Giu-2008"|17150||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M7"|"Lug-2008"|17401||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M8"|"Ago-2008"|10880||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M9"|"Set-2008"|17678||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M10"|"Ott-2008"|18233||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M11"|"Nov-2008"|16282||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2008M12"|"Dic-2008"|13194||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M1"|"Gen-2009"|12253||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M2"|"Feb-2009"|13556||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M3"|"Mar-2009"|14535||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M4"|"Apr-2009"|13092||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M5"|"Mag-2009"|12527||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M6"|"Giu-2009"|14609||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M7"|"Lug-2009"|13946||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M8"|"Ago-2009"|8760||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M9"|"Set-2009"|15066||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M10"|"Ott-2009"|15278||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M11"|"Nov-2009"|14943||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2009M12"|"Dic-2009"|13854||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M1"|"Gen-2010"|13227||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M2"|"Feb-2010"|15517||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M3"|"Mar-2010"|17273||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M4"|"Apr-2010"|15402||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M5"|"Mag-2010"|15999||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M6"|"Giu-2010"|18100||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M7"|"Lug-2010"|15988||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M8"|"Ago-2010"|11133||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M9"|"Set-2010"|17835||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M10"|"Ott-2010"|17601||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M11"|"Nov-2010"|18158||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2010M12"|"Dic-2010"|16626||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M1"|"Gen-2011"|15606||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M2"|"Feb-2011"|17234||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M3"|"Mar-2011"|20323||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M4"|"Apr-2011"|17068||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M5"|"Mag-2011"|18784||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M6"|"Giu-2011"|17885||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M7"|"Lug-2011"|17140||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M8"|"Ago-2011"|12550||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M9"|"Set-2011"|18349||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M10"|"Ott-2011"|17443||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M11"|"Nov-2011"|17841||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2011M12"|"Dic-2011"|16078||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M1"|"Gen-2012"|15019||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M2"|"Feb-2012"|16997||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M3"|"Mar-2012"|17829||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M4"|"Apr-2012"|15577||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M5"|"Mag-2012"|17333||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M6"|"Giu-2012"|16529||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M7"|"Lug-2012"|16435||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M8"|"Ago-2012"|12038||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M9"|"Set-2012"|16170||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M10"|"Ott-2012"|17635||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M11"|"Nov-2012"|16896||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2012M12"|"Dic-2012"|14634||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M1"|"Gen-2013"|15560||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M2"|"Feb-2013"|15684||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M3"|"Mar-2013"|16901||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M4"|"Apr-2013"|16124||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M5"|"Mag-2013"|16344||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M6"|"Giu-2013"|16008||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M7"|"Lug-2013"|16651||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M8"|"Ago-2013"|11223||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M9"|"Set-2013"|17129||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M10"|"Ott-2013"|17507||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M11"|"Nov-2013"|16540||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2013M12"|"Dic-2013"|14824||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M1"|"Gen-2014"|15449||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M2"|"Feb-2014"|15822||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M3"|"Mar-2014"|17058||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M4"|"Apr-2014"|15706||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M5"|"Mag-2014"|16612||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M6"|"Giu-2014"|16541||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M7"|"Lug-2014"|16955||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M8"|"Ago-2014"|11095||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M9"|"Set-2014"|18216||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M10"|"Ott-2014"|17954||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M11"|"Nov-2014"|16654||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2014M12"|"Dic-2014"|15547||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M1"|"Gen-2015"|15613||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M2"|"Feb-2015"|16682||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M3"|"Mar-2015"|19073||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M4"|"Apr-2015"|17382||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M5"|"Mag-2015"|17111||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M6"|"Giu-2015"|18837||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M7"|"Lug-2015"|18493||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M8"|"Ago-2015"|11612||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M9"|"Set-2015"|18665||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M10"|"Ott-2015"|18486||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M11"|"Nov-2015"|18213||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2015M12"|"Dic-2015"|16339||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M1"|"Gen-2016"|15798||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M2"|"Feb-2016"|17735||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M3"|"Mar-2016"|18788||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M4"|"Apr-2016"|17800||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M5"|"Mag-2016"|17788||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M6"|"Giu-2016"|18711||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M7"|"Lug-2016"|17471||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M8"|"Ago-2016"|13144||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M9"|"Set-2016"|19036||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M10"|"Ott-2016"|18625||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M11"|"Nov-2016"|19832||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2016M12"|"Dic-2016"|17356||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M1"|"Gen-2017"|16980||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M2"|"Feb-2017"|18730||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M3"|"Mar-2017"|21574||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M4"|"Apr-2017"|17161||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M5"|"Mag-2017"|20525||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M6"|"Giu-2017"|20387||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M7"|"Lug-2017"|19552||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M8"|"Ago-2017"|14378||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M9"|"Set-2017"|19950||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M10"|"Ott-2017"|20889||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M11"|"Nov-2017"|21325||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2017M12"|"Dic-2017"|18563||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M1"|"Gen-2018"|19617||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M2"|"Feb-2018"|19220||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M3"|"Mar-2018"|21571||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M4"|"Apr-2018"|18759||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M5"|"Mag-2018"|21047||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M6"|"Giu-2018"|21028||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M7"|"Lug-2018"|20653||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M8"|"Ago-2018"|14759||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M9"|"Set-2018"|19716||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M10"|"Ott-2018"|22613||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M11"|"Nov-2018"|21479||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2018M12"|"Dic-2018"|18992||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M1"|"Gen-2019"|19580||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M2"|"Feb-2019"|19846||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M3"|"Mar-2019"|21640||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M4"|"Apr-2019"|20054||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M5"|"Mag-2019"|21795||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M6"|"Giu-2019"|20078||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M7"|"Lug-2019"|21077||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M8"|"Ago-2019"|14412||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M9"|"Set-2019"|20783||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M10"|"Ott-2019"|22021||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M11"|"Nov-2019"|20998||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2019M12"|"Dic-2019"|19386||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M1"|"Gen-2020"|19859||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M2"|"Feb-2020"|20174||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M3"|"Mar-2020"|17985||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M4"|"Apr-2020"|12829||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M5"|"Mag-2020"|14888||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M6"|"Giu-2020"|17444||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M7"|"Lug-2020"|18958||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M8"|"Ago-2020"|13459||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M9"|"Set-2020"|20556||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M10"|"Ott-2020"|21190||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M11"|"Nov-2020"|21025||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2020M12"|"Dic-2020"|19519||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M1"|"Gen-2021"|18703||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M2"|"Feb-2021"|20478||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M3"|"Mar-2021"|24742||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M4"|"Apr-2021"|21821||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M5"|"Mag-2021"|22315||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M6"|"Giu-2021"|23648||
"ITTOT"|"Totale"|"IV"|"importazioni - valore (milioni di euro)"|"0010"|"totale"|"EU"|"Unione europea"|"2021M7"|"Lug-2021"|23266||
