id,lon,lat,paese,t_2026,media_1991_2020,anomalia
eu_1775_5325,17.75,53.25,Polonia,18.7,16.64,2.07
eu_1775_5350,17.75,53.5,Polonia,18.37,16.28,2.09
eu_1775_5375,17.75,53.75,Polonia,18.17,16.05,2.12
eu_1775_5400,17.75,54,Polonia,17.69,15.66,2.03
eu_1775_5425,17.75,54.25,Polonia,17.33,15.32,2.02
eu_1775_5450,17.75,54.5,Polonia,17.55,15.48,2.07
eu_1775_5475,17.75,54.75,Polonia,17.5,15.36,2.14
eu_1775_5875,17.75,58.75,Svezia,17.09,14.8,2.29
eu_1775_5900,17.75,59,Svezia,17.13,14.81,2.32
eu_1775_5925,17.75,59.25,Svezia,17.38,15.18,2.2
eu_1775_5950,17.75,59.5,Svezia,17.56,15.27,2.29
eu_1775_5975,17.75,59.75,Svezia,17.4,15.07,2.33
eu_1775_6000,17.75,60,Svezia,17.35,14.94,2.41
eu_1775_6025,17.75,60.25,Svezia,17.46,14.93,2.54
eu_1775_6050,17.75,60.5,Svezia,17.27,14.67,2.6
eu_1775_6075,17.75,60.75,Svezia,17.25,14.66,2.6
eu_1775_6225,17.75,62.25,Svezia,14.43,13.06,1.36
eu_1775_6250,17.75,62.5,Svezia,13.9,12.69,1.21
eu_1775_6275,17.75,62.75,Svezia,14.11,12.95,1.16
eu_1775_6300,17.75,63,Svezia,14.67,13.49,1.18
eu_1775_6325,17.75,63.25,Svezia,14.12,12.94,1.18
eu_1775_6350,17.75,63.5,Svezia,13.96,12.84,1.13
eu_1775_6375,17.75,63.75,Svezia,13.4,12.27,1.13
eu_1775_6400,17.75,64,Svezia,13.06,11.83,1.23
eu_1775_6425,17.75,64.25,Svezia,13.18,11.9,1.28
eu_1775_6450,17.75,64.5,Svezia,12.52,11.25,1.28
eu_1775_6475,17.75,64.75,Svezia,12.82,11.59,1.24
eu_1775_6500,17.75,65,Svezia,13.22,11.97,1.25
eu_1775_6525,17.75,65.25,Svezia,13.06,11.8,1.26
eu_1775_6550,17.75,65.5,Svezia,12.59,11.45,1.14
eu_1775_6575,17.75,65.75,Svezia,11.88,10.66,1.22
eu_1775_6600,17.75,66,Svezia,10.6,9.64,0.96
eu_1775_6625,17.75,66.25,Svezia,10.87,9.61,1.26
eu_1775_6650,17.75,66.5,Svezia,10.6,9.15,1.45
eu_1775_6675,17.75,66.75,Svezia,10.07,8.44,1.62
eu_1775_6700,17.75,67,Svezia,9.34,7.46,1.88
eu_1775_6725,17.75,67.25,Svezia,6.05,4.07,1.99
eu_1775_6750,17.75,67.5,Svezia,6.76,4.55,2.2
eu_1775_6775,17.75,67.75,Svezia,6.6,4.4,2.2
eu_1775_6800,17.75,68,Svezia,6.14,3.94,2.2
eu_1775_6825,17.75,68.25,Norvegia,6.25,4.02,2.23
eu_1775_6850,17.75,68.5,Norvegia,9.86,7.09,2.77
eu_1775_6875,17.75,68.75,Norvegia,9.94,7.3,2.63
eu_1775_6900,17.75,69,Norvegia,11.07,7.8,3.27
eu_1775_6925,17.75,69.25,Norvegia,12.18,9.17,3.01
eu_1775_6950,17.75,69.5,Norvegia,10.94,8.06,2.88
eu_1800_4000,18,40,Italia,24.97,22.97,2.01
eu_1800_4025,18,40.25,Italia,26.1,23.68,2.43
eu_1800_4050,18,40.5,Italia,26.45,23.9,2.55
eu_1800_4075,18,40.75,Italia,26.26,23.72,2.54
eu_1800_4275,18,42.75,Bosnia ed Erzegovina,23.19,20.35,2.85
eu_1800_4300,18,43,Bosnia ed Erzegovina,22.3,19.26,3.03
eu_1800_4325,18,43.25,Bosnia ed Erzegovina,20.39,17.49,2.89
eu_1800_4350,18,43.5,Bosnia ed Erzegovina,18.78,16.27,2.52
eu_1800_4375,18,43.75,Bosnia ed Erzegovina,18.47,15.72,2.76
eu_1800_4400,18,44,Bosnia ed Erzegovina,19.54,16.8,2.74
eu_1800_4425,18,44.25,Bosnia ed Erzegovina,19.7,17.12,2.58
eu_1800_4450,18,44.5,Bosnia ed Erzegovina,21.32,18.53,2.8
eu_1800_4475,18,44.75,Bosnia ed Erzegovina,22.45,19.66,2.79
eu_1800_4500,18,45,Bosnia ed Erzegovina,22.91,20.46,2.45
eu_1800_4525,18,45.25,Croazia,22.65,20.41,2.25
eu_1800_4550,18,45.5,Croazia,22.42,20.27,2.14
eu_1800_4575,18,45.75,Croazia,22.84,20.68,2.16
eu_1800_4600,18,46,Ungheria,22.77,20.61,2.16
eu_1800_4625,18,46.25,Ungheria,22.46,20.18,2.28
eu_1800_4650,18,46.5,Ungheria,22.81,20.28,2.53
eu_1800_4675,18,46.75,Ungheria,23,20.16,2.84
eu_1800_4700,18,47,Ungheria,23.29,20.3,2.99
eu_1800_4725,18,47.25,Ungheria,22.11,19.05,3.06
eu_1800_4750,18,47.5,Ungheria,22.89,19.62,3.28
eu_1800_4775,18,47.75,Slovacchia,23.44,20.11,3.33
eu_1800_4800,18,48,Slovacchia,23.27,20.16,3.11
eu_1800_4825,18,48.25,Slovacchia,22.59,19.69,2.9
eu_1800_4850,18,48.5,Slovacchia,21.56,18.69,2.87
eu_1800_4875,18,48.75,Slovacchia,20.52,17.61,2.91
eu_1800_4900,18,49,Slovacchia,19.9,17.05,2.85
eu_1800_4925,18,49.25,Cechia,19.11,16.39,2.72
eu_1800_4950,18,49.5,Cechia,19.49,16.71,2.78
eu_1800_4975,18,49.75,Cechia,19.59,16.78,2.81
eu_1800_5000,18,50,Cechia,19.94,17.04,2.9
eu_1800_5025,18,50.25,Polonia,20.12,17.29,2.83
eu_1800_5050,18,50.5,Polonia,20.3,17.63,2.67
eu_1800_5075,18,50.75,Polonia,20.35,17.9,2.45
eu_1800_5100,18,51,Polonia,20.1,17.77,2.33
eu_1800_5125,18,51.25,Polonia,19.95,17.66,2.29
eu_1800_5150,18,51.5,Polonia,20.03,17.74,2.29
eu_1800_5175,18,51.75,Polonia,19.95,17.68,2.27
eu_1800_5200,18,52,Polonia,20.08,17.76,2.32
eu_1800_5225,18,52.25,Polonia,19.97,17.59,2.39
eu_1800_5250,18,52.5,Polonia,19.64,17.3,2.34
eu_1800_5275,18,52.75,Polonia,19.3,17.09,2.21
eu_1800_5300,18,53,Polonia,19.24,17.09,2.15
eu_1800_5325,18,53.25,Polonia,18.91,16.79,2.11
eu_1800_5350,18,53.5,Polonia,18.62,16.46,2.16
eu_1800_5375,18,53.75,Polonia,18.38,16.16,2.21
eu_1800_5400,18,54,Polonia,17.86,15.73,2.13
eu_1800_5425,18,54.25,Polonia,17.38,15.28,2.1
eu_1800_5450,18,54.5,Polonia,17.52,15.36,2.16
eu_1800_5475,18,54.75,Polonia,17.44,15.25,2.19
eu_1800_5725,18,57.25,Svezia,16.92,14.57,2.35
eu_1800_5750,18,57.5,Svezia,17.04,14.73,2.31
eu_1800_5875,18,58.75,Svezia,16.94,14.61,2.33
eu_1800_5900,18,59,Svezia,16.75,14.4,2.34
eu_1800_5925,18,59.25,Svezia,16.99,14.73,2.26
eu_1800_5950,18,59.5,Svezia,17.31,15,2.31
eu_1800_5975,18,59.75,Svezia,17.34,15.04,2.3
eu_1800_6000,18,60,Svezia,17.37,14.96,2.41
eu_1800_6025,18,60.25,Svezia,17.29,14.74,2.55
eu_1800_6050,18,60.5,Svezia,16.99,14.35,2.64
eu_1800_6250,18,62.5,Svezia,13.7,12.62,1.09
eu_1800_6275,18,62.75,Svezia,14.38,13.25,1.12
eu_1800_6300,18,63,Svezia,14.25,13.09,1.15
eu_1800_6325,18,63.25,Svezia,13.81,12.61,1.2
eu_1800_6350,18,63.5,Svezia,14.07,13,1.07
eu_1800_6375,18,63.75,Svezia,13.38,12.27,1.11
eu_1800_6400,18,64,Svezia,13.2,12.02,1.18
eu_1800_6425,18,64.25,Svezia,13.22,11.97,1.26
eu_1800_6450,18,64.5,Svezia,12.68,11.42,1.25
eu_1800_6475,18,64.75,Svezia,13.36,12.16,1.19
eu_1800_6500,18,65,Svezia,13.37,12.16,1.22
eu_1800_6525,18,65.25,Svezia,13.08,11.86,1.22
eu_1800_6550,18,65.5,Svezia,12.45,11.29,1.16
eu_1800_6575,18,65.75,Svezia,11.87,10.68,1.19
eu_1800_6600,18,66,Svezia,10.83,9.79,1.03
eu_1800_6625,18,66.25,Svezia,10.96,9.74,1.21
eu_1800_6650,18,66.5,Svezia,10.41,9.08,1.33
eu_1800_6675,18,66.75,Svezia,10.23,8.7,1.54
eu_1800_6700,18,67,Svezia,9.78,7.91,1.87
eu_1800_6725,18,67.25,Svezia,7.02,5,2.01
eu_1800_6750,18,67.5,Svezia,7.36,5.19,2.17
eu_1800_6775,18,67.75,Svezia,6.33,4.06,2.27
eu_1800_6800,18,68,Svezia,5.44,3.31,2.13
eu_1800_6825,18,68.25,Norvegia,5.53,3.26,2.27
eu_1800_6850,18,68.5,Norvegia,8.38,5.8,2.58
eu_1800_6875,18,68.75,Norvegia,9.31,6.84,2.48
eu_1800_6900,18,69,Norvegia,10.62,7.58,3.04
eu_1800_6925,18,69.25,Norvegia,12.15,9.16,2.99
eu_1800_6950,18,69.5,Norvegia,11.46,8.53,2.94
eu_1800_6975,18,69.75,Norvegia,11.15,8.17,2.99
eu_1825_3975,18.25,39.75,Italia,25.19,23.13,2.06
eu_1825_4000,18.25,40,Italia,25.03,23.02,2.01
eu_1825_4025,18.25,40.25,Italia,25.78,23.65,2.13
eu_1825_4050,18.25,40.5,Italia,26.33,23.86,2.47
eu_1825_4250,18.25,42.5,Croazia,23.26,20.84,2.42
eu_1825_4275,18.25,42.75,Bosnia ed Erzegovina,22.47,19.71,2.76
eu_1825_4300,18.25,43,Bosnia ed Erzegovina,20.23,17.34,2.88
eu_1825_4325,18.25,43.25,Bosnia ed Erzegovina,18.39,15.83,2.55
eu_1825_4350,18.25,43.5,Bosnia ed Erzegovina,17.89,15.3,2.59
eu_1825_4375,18.25,43.75,Bosnia ed Erzegovina,17.65,15,2.65
eu_1825_4400,18.25,44,Bosnia ed Erzegovina,19.88,17.12,2.76
eu_1825_4425,18.25,44.25,Bosnia ed Erzegovina,18.51,15.95,2.56
eu_1825_4450,18.25,44.5,Bosnia ed Erzegovina,21.43,18.63,2.8
eu_1825_4475,18.25,44.75,Bosnia ed Erzegovina,21.79,19.04,2.75
eu_1825_4500,18.25,45,Bosnia ed Erzegovina,22.86,20.37,2.49
eu_1825_4525,18.25,45.25,Croazia,23,20.67,2.32
eu_1825_4550,18.25,45.5,Croazia,22.98,20.81,2.17
eu_1825_4575,18.25,45.75,Croazia,22.86,20.76,2.1
eu_1825_4600,18.25,46,Ungheria,22.63,20.41,2.22
eu_1825_4625,18.25,46.25,Ungheria,22.35,19.99,2.35
eu_1825_4650,18.25,46.5,Ungheria,22.86,20.31,2.55
eu_1825_4675,18.25,46.75,Ungheria,23.19,20.29,2.9
eu_1825_4700,18.25,47,Ungheria,23.37,20.29,3.08
eu_1825_4725,18.25,47.25,Ungheria,23.03,19.8,3.23
eu_1825_4750,18.25,47.5,Ungheria,22.94,19.5,3.44
eu_1825_4775,18.25,47.75,Slovacchia,23.16,19.88,3.28
eu_1825_4800,18.25,48,Slovacchia,22.93,19.88,3.05
eu_1825_4825,18.25,48.25,Slovacchia,22.39,19.52,2.87
eu_1825_4850,18.25,48.5,Slovacchia,21.18,18.42,2.76
eu_1825_4875,18.25,48.75,Slovacchia,20.43,17.58,2.85
eu_1825_4900,18.25,49,Slovacchia,19.72,16.87,2.85
eu_1825_4925,18.25,49.25,Slovacchia,18.55,15.88,2.67
eu_1825_4950,18.25,49.5,Cechia,18.28,15.68,2.61
eu_1825_4975,18.25,49.75,Cechia,19.81,17.06,2.75
eu_1825_5000,18.25,50,Polonia,20.36,17.34,3.02
eu_1825_5025,18.25,50.25,Polonia,20.64,17.6,3.04
eu_1825_5050,18.25,50.5,Polonia,20.24,17.6,2.64
eu_1825_5075,18.25,50.75,Polonia,20.09,17.72,2.37
eu_1825_5100,18.25,51,Polonia,19.9,17.62,2.28
eu_1825_5125,18.25,51.25,Polonia,19.99,17.7,2.29
eu_1825_5150,18.25,51.5,Polonia,20.06,17.81,2.25
eu_1825_5175,18.25,51.75,Polonia,19.93,17.69,2.24
eu_1825_5200,18.25,52,Polonia,19.96,17.66,2.3
eu_1825_5225,18.25,52.25,Polonia,19.92,17.62,2.3
eu_1825_5250,18.25,52.5,Polonia,19.61,17.36,2.25
eu_1825_5275,18.25,52.75,Polonia,19.31,17.17,2.14
eu_1825_5300,18.25,53,Polonia,19.3,17.14,2.15
eu_1825_5325,18.25,53.25,Polonia,18.98,16.85,2.13
eu_1825_5350,18.25,53.5,Polonia,18.72,16.53,2.19
eu_1825_5375,18.25,53.75,Polonia,18.53,16.25,2.28
eu_1825_5400,18.25,54,Polonia,17.99,15.81,2.18
eu_1825_5425,18.25,54.25,Polonia,17.45,15.27,2.18
eu_1825_5450,18.25,54.5,Polonia,17.45,15.25,2.2
eu_1825_5475,18.25,54.75,Polonia,17.47,15.26,2.21
eu_1825_5700,18.25,57,Svezia,16.69,14.24,2.45
eu_1825_5725,18.25,57.25,Svezia,16.95,14.7,2.26
eu_1825_5750,18.25,57.5,Svezia,17.12,14.76,2.36
eu_1825_5775,18.25,57.75,Svezia,17.36,14.94,2.42
eu_1825_5875,18.25,58.75,Svezia,16.75,14.4,2.34
eu_1825_5900,18.25,59,Svezia,16.58,14.27,2.3
eu_1825_5925,18.25,59.25,Svezia,16.5,14.2,2.31
eu_1825_5950,18.25,59.5,Svezia,16.85,14.6,2.25
eu_1825_5975,18.25,59.75,Svezia,17.12,14.87,2.25
eu_1825_6000,18.25,60,Svezia,17.26,14.84,2.42
eu_1825_6025,18.25,60.25,Svezia,16.89,14.3,2.6
eu_1825_6050,18.25,60.5,Svezia,16.63,14.09,2.54
eu_1825_6275,18.25,62.75,Svezia,14.12,13,1.12
eu_1825_6300,18.25,63,Svezia,13.65,12.51,1.14
eu_1825_6325,18.25,63.25,Svezia,13.93,12.6,1.33
eu_1825_6350,18.25,63.5,Svezia,14.12,13.05,1.07
eu_1825_6375,18.25,63.75,Svezia,13.5,12.4,1.1
eu_1825_6400,18.25,64,Svezia,13.46,12.31,1.15
eu_1825_6425,18.25,64.25,Svezia,13.21,11.97,1.24
eu_1825_6450,18.25,64.5,Svezia,13.02,11.8,1.22
eu_1825_6475,18.25,64.75,Svezia,13.51,12.31,1.2
eu_1825_6500,18.25,65,Svezia,13.42,12.18,1.24
eu_1825_6525,18.25,65.25,Svezia,13.06,11.9,1.16
eu_1825_6550,18.25,65.5,Svezia,12.37,11.19,1.17
eu_1825_6575,18.25,65.75,Svezia,10.9,9.88,1.02
eu_1825_6600,18.25,66,Svezia,11.43,10.25,1.19
eu_1825_6625,18.25,66.25,Svezia,11.15,9.97,1.18
eu_1825_6650,18.25,66.5,Svezia,10.34,9.06,1.28
eu_1825_6675,18.25,66.75,Svezia,10.34,8.9,1.45
eu_1825_6700,18.25,67,Svezia,10.21,8.37,1.84
eu_1825_6725,18.25,67.25,Svezia,7.98,5.97,2.01
eu_1825_6750,18.25,67.5,Svezia,8.16,5.88,2.28
eu_1825_6775,18.25,67.75,Svezia,6.52,4.22,2.3
eu_1825_6800,18.25,68,Svezia,5.39,3.23,2.16
eu_1825_6825,18.25,68.25,Svezia,5.94,3.43,2.52
eu_1825_6850,18.25,68.5,Svezia,7.63,5.14,2.48
eu_1825_6875,18.25,68.75,Norvegia,8.49,6.29,2.2
eu_1825_6900,18.25,69,Norvegia,10.38,7.51,2.86
eu_1825_6925,18.25,69.25,Norvegia,11.8,8.76,3.05
eu_1825_6950,18.25,69.5,Norvegia,11.51,8.48,3.03
eu_1825_6975,18.25,69.75,Norvegia,10.69,7.6,3.1
eu_1850_3975,18.5,39.75,Italia,25.3,23.21,2.09
eu_1850_4000,18.5,40,Italia,25.57,23.4,2.16
eu_1850_4025,18.5,40.25,Italia,25.98,23.81,2.17
eu_1850_4250,18.5,42.5,Montenegro,21.11,18.64,2.47
eu_1850_4275,18.5,42.75,Bosnia ed Erzegovina,20.59,17.93,2.66
eu_1850_4300,18.5,43,Bosnia ed Erzegovina,18.74,16.08,2.67
eu_1850_4325,18.5,43.25,Bosnia ed Erzegovina,17.16,14.4,2.76
eu_1850_4350,18.5,43.5,Bosnia ed Erzegovina,17.16,14.58,2.58
eu_1850_4375,18.5,43.75,Bosnia ed Erzegovina,17.55,15.11,2.44
eu_1850_4400,18.5,44,Bosnia ed Erzegovina,18.31,15.86,2.45
eu_1850_4425,18.5,44.25,Bosnia ed Erzegovina,19.29,16.78,2.51
eu_1850_4450,18.5,44.5,Bosnia ed Erzegovina,22,19.23,2.77
eu_1850_4475,18.5,44.75,Bosnia ed Erzegovina,22.11,19.44,2.67
eu_1850_4500,18.5,45,Bosnia ed Erzegovina,23.44,20.96,2.48
eu_1850_4525,18.5,45.25,Croazia,23.27,20.99,2.28
eu_1850_4550,18.5,45.5,Croazia,23.23,21.08,2.16
eu_1850_4575,18.5,45.75,Croazia,23.17,20.96,2.22
eu_1850_4600,18.5,46,Ungheria,22.95,20.58,2.36
eu_1850_4625,18.5,46.25,Ungheria,22.51,20.05,2.46
eu_1850_4650,18.5,46.5,Ungheria,23.1,20.34,2.76
eu_1850_4675,18.5,46.75,Ungheria,23.52,20.43,3.1
eu_1850_4700,18.5,47,Ungheria,23.63,20.41,3.22
eu_1850_4725,18.5,47.25,Ungheria,23.35,20.06,3.29
eu_1850_4750,18.5,47.5,Ungheria,22.91,19.54,3.38
eu_1850_4775,18.5,47.75,Ungheria,22.97,19.63,3.34
eu_1850_4800,18.5,48,Slovacchia,22.66,19.53,3.13
eu_1850_4825,18.5,48.25,Slovacchia,22.31,19.29,3.03
eu_1850_4850,18.5,48.5,Slovacchia,20.2,17.43,2.77
eu_1850_4875,18.5,48.75,Slovacchia,19.79,17,2.79
eu_1850_4900,18.5,49,Slovacchia,18.7,15.96,2.74
eu_1850_4925,18.5,49.25,Slovacchia,18.76,16.11,2.64
eu_1850_4950,18.5,49.5,Cechia,17.46,15.03,2.43
eu_1850_4975,18.5,49.75,Cechia,19.51,16.87,2.65
eu_1850_5000,18.5,50,Polonia,20.1,17.3,2.8
eu_1850_5025,18.5,50.25,Polonia,20.4,17.62,2.79
eu_1850_5050,18.5,50.5,Polonia,20.06,17.54,2.52
eu_1850_5075,18.5,50.75,Polonia,19.86,17.51,2.34
eu_1850_5100,18.5,51,Polonia,19.76,17.49,2.27
eu_1850_5125,18.5,51.25,Polonia,19.86,17.62,2.24
eu_1850_5150,18.5,51.5,Polonia,19.77,17.63,2.14
eu_1850_5175,18.5,51.75,Polonia,19.79,17.64,2.15
eu_1850_5200,18.5,52,Polonia,19.81,17.59,2.21
eu_1850_5225,18.5,52.25,Polonia,19.75,17.54,2.2
eu_1850_5250,18.5,52.5,Polonia,19.49,17.35,2.14
eu_1850_5275,18.5,52.75,Polonia,19.27,17.17,2.11
eu_1850_5300,18.5,53,Polonia,19.31,17.16,2.15
eu_1850_5325,18.5,53.25,Polonia,18.92,16.75,2.17
eu_1850_5350,18.5,53.5,Polonia,18.91,16.67,2.24
eu_1850_5375,18.5,53.75,Polonia,18.56,16.29,2.27
eu_1850_5400,18.5,54,Polonia,18.25,15.98,2.27
eu_1850_5425,18.5,54.25,Polonia,17.99,15.75,2.24
eu_1850_5450,18.5,54.5,Polonia,17.71,15.57,2.14
eu_1850_5475,18.5,54.75,Polonia,17.46,15.29,2.18
eu_1850_5700,18.5,57,Svezia,17,14.57,2.43
eu_1850_5725,18.5,57.25,Svezia,17.27,15,2.27
eu_1850_5750,18.5,57.5,Svezia,17.46,15.08,2.38
eu_1850_5775,18.5,57.75,Svezia,17.49,14.97,2.53
eu_1850_5900,18.5,59,Svezia,16.28,13.97,2.31
eu_1850_5925,18.5,59.25,Svezia,16.06,13.75,2.31
eu_1850_5950,18.5,59.5,Svezia,16.32,14.12,2.2
eu_1850_5975,18.5,59.75,Svezia,16.81,14.63,2.18
eu_1850_6000,18.5,60,Svezia,16.79,14.44,2.35
eu_1850_6025,18.5,60.25,Svezia,16.16,13.66,2.5
eu_1850_6050,18.5,60.5,Svezia,15.82,13.4,2.43
eu_1850_6275,18.5,62.75,Svezia,13.7,12.57,1.13
eu_1850_6300,18.5,63,Svezia,13.35,12.21,1.14
eu_1850_6325,18.5,63.25,Svezia,14.06,12.84,1.22
eu_1850_6350,18.5,63.5,Svezia,14.05,12.97,1.08
eu_1850_6375,18.5,63.75,Svezia,13.78,12.67,1.11
eu_1850_6400,18.5,64,Svezia,13.5,12.33,1.17
eu_1850_6425,18.5,64.25,Svezia,13.28,12.05,1.23
eu_1850_6450,18.5,64.5,Svezia,13.4,12.2,1.2
eu_1850_6475,18.5,64.75,Svezia,13.59,12.37,1.22
eu_1850_6500,18.5,65,Svezia,13.43,12.19,1.24
eu_1850_6525,18.5,65.25,Svezia,13.04,11.89,1.15
eu_1850_6550,18.5,65.5,Svezia,12.32,11.17,1.15
eu_1850_6575,18.5,65.75,Svezia,11.86,10.71,1.15
eu_1850_6600,18.5,66,Svezia,11.64,10.5,1.14
eu_1850_6625,18.5,66.25,Svezia,11.45,10.37,1.07
eu_1850_6650,18.5,66.5,Svezia,10.6,9.33,1.27
eu_1850_6675,18.5,66.75,Svezia,10.8,9.39,1.41
eu_1850_6700,18.5,67,Svezia,10.67,8.92,1.75
eu_1850_6725,18.5,67.25,Svezia,8.58,6.59,1.99
eu_1850_6750,18.5,67.5,Svezia,9.12,6.76,2.36
eu_1850_6775,18.5,67.75,Svezia,6.98,4.68,2.3
eu_1850_6800,18.5,68,Svezia,5.62,3.34,2.28
eu_1850_6825,18.5,68.25,Svezia,6.43,3.72,2.71
eu_1850_6850,18.5,68.5,Svezia,7.68,5.15,2.53
eu_1850_6875,18.5,68.75,Norvegia,8.05,5.87,2.18
eu_1850_6900,18.5,69,Norvegia,10.47,7.58,2.89
eu_1850_6925,18.5,69.25,Norvegia,11.62,8.57,3.05
eu_1850_6950,18.5,69.5,Norvegia,11.21,7.92,3.28
eu_1850_6975,18.5,69.75,Norvegia,11.05,7.96,3.09
eu_1850_7000,18.5,70,Norvegia,11.07,7.95,3.13
eu_1875_4225,18.75,42.25,Montenegro,23.91,21.42,2.49
eu_1875_4250,18.75,42.5,Montenegro,20.64,18.29,2.35
eu_1875_4275,18.75,42.75,Montenegro,19.7,17.06,2.64
eu_1875_4300,18.75,43,Montenegro,17.21,14.7,2.51
eu_1875_4325,18.75,43.25,Montenegro,16.61,14.11,2.49
eu_1875_4350,18.75,43.5,Bosnia ed Erzegovina,18.99,16.31,2.68
eu_1875_4375,18.75,43.75,Bosnia ed Erzegovina,18.13,15.73,2.4
eu_1875_4400,18.75,44,Bosnia ed Erzegovina,18.21,15.84,2.37
eu_1875_4425,18.75,44.25,Bosnia ed Erzegovina,19.27,16.78,2.49
eu_1875_4450,18.75,44.5,Bosnia ed Erzegovina,21.34,18.76,2.58
eu_1875_4475,18.75,44.75,Bosnia ed Erzegovina,22.24,19.69,2.55
eu_1875_4500,18.75,45,Bosnia ed Erzegovina,23.59,21.15,2.43
eu_1875_4525,18.75,45.25,Croazia,23.44,21.16,2.28
eu_1875_4550,18.75,45.5,Croazia,23.47,21.2,2.26
eu_1875_4575,18.75,45.75,Croazia,23.43,21.03,2.39
eu_1875_4600,18.75,46,Ungheria,23.4,20.93,2.46
eu_1875_4625,18.75,46.25,Ungheria,23.37,20.75,2.62
eu_1875_4650,18.75,46.5,Ungheria,23.73,20.68,3.05
eu_1875_4675,18.75,46.75,Ungheria,23.79,20.5,3.28
eu_1875_4700,18.75,47,Ungheria,23.75,20.45,3.3
eu_1875_4725,18.75,47.25,Ungheria,23.7,20.3,3.4
eu_1875_4750,18.75,47.5,Ungheria,23.19,19.68,3.51
eu_1875_4775,18.75,47.75,Ungheria,22.85,19.43,3.41
eu_1875_4800,18.75,48,Slovacchia,22.5,19.27,3.22
eu_1875_4825,18.75,48.25,Slovacchia,22.03,18.92,3.11
eu_1875_4850,18.75,48.5,Slovacchia,19.74,16.97,2.77
eu_1875_4875,18.75,48.75,Slovacchia,18.9,16.21,2.69
eu_1875_4900,18.75,49,Slovacchia,18.36,15.68,2.67
eu_1875_4925,18.75,49.25,Slovacchia,18.54,16,2.54
eu_1875_4950,18.75,49.5,Cechia,17.71,15.4,2.31
eu_1875_4975,18.75,49.75,Polonia,18.75,16.39,2.36
eu_1875_5000,18.75,50,Polonia,19.71,17.18,2.53
eu_1875_5025,18.75,50.25,Polonia,19.94,17.42,2.52
eu_1875_5050,18.75,50.5,Polonia,19.75,17.31,2.44
eu_1875_5075,18.75,50.75,Polonia,19.64,17.3,2.34
eu_1875_5100,18.75,51,Polonia,19.76,17.48,2.28
eu_1875_5125,18.75,51.25,Polonia,19.91,17.68,2.23
eu_1875_5150,18.75,51.5,Polonia,19.76,17.69,2.07
eu_1875_5175,18.75,51.75,Polonia,19.78,17.69,2.09
eu_1875_5200,18.75,52,Polonia,19.8,17.64,2.17
eu_1875_5225,18.75,52.25,Polonia,19.58,17.44,2.14
eu_1875_5250,18.75,52.5,Polonia,19.38,17.28,2.09
eu_1875_5275,18.75,52.75,Polonia,19.29,17.19,2.1
eu_1875_5300,18.75,53,Polonia,19.27,17.12,2.16
eu_1875_5325,18.75,53.25,Polonia,18.78,16.59,2.19
eu_1875_5350,18.75,53.5,Polonia,18.89,16.67,2.21
eu_1875_5375,18.75,53.75,Polonia,18.66,16.45,2.21
eu_1875_5400,18.75,54,Polonia,18.6,16.33,2.27
eu_1875_5425,18.75,54.25,Polonia,18.57,16.32,2.25
eu_1875_5450,18.75,54.5,Polonia,18.6,16.34,2.26
eu_1875_5475,18.75,54.75,Polonia,17.92,15.73,2.19
eu_1875_5725,18.75,57.25,Svezia,17.29,15.02,2.27
eu_1875_5750,18.75,57.5,Svezia,17.24,14.88,2.36
eu_1875_5775,18.75,57.75,Svezia,17.17,14.64,2.53
eu_1875_5800,18.75,58,Svezia,16.93,14.26,2.66
eu_1875_5925,18.75,59.25,Svezia,16.19,13.93,2.25
eu_1875_5950,18.75,59.5,Svezia,16.3,14.12,2.18
eu_1875_5975,18.75,59.75,Svezia,16.35,14.23,2.12
eu_1875_6000,18.75,60,Svezia,16.23,14.01,2.22
eu_1875_6025,18.75,60.25,Svezia,16.18,13.85,2.33
eu_1875_6300,18.75,63,Svezia,13.81,12.71,1.09
eu_1875_6325,18.75,63.25,Svezia,13.93,12.94,0.99
eu_1875_6350,18.75,63.5,Svezia,14.05,12.92,1.13
eu_1875_6375,18.75,63.75,Svezia,13.99,12.85,1.15
eu_1875_6400,18.75,64,Svezia,13.59,12.39,1.2
eu_1875_6425,18.75,64.25,Svezia,13.59,12.37,1.23
eu_1875_6450,18.75,64.5,Svezia,13.71,12.48,1.23
eu_1875_6475,18.75,64.75,Svezia,13.76,12.52,1.24
eu_1875_6500,18.75,65,Svezia,13.42,12.23,1.19
eu_1875_6525,18.75,65.25,Svezia,13.06,11.93,1.13
eu_1875_6550,18.75,65.5,Svezia,12.34,11.17,1.16
eu_1875_6575,18.75,65.75,Svezia,12.16,11,1.16
eu_1875_6600,18.75,66,Svezia,12.06,10.99,1.07
eu_1875_6625,18.75,66.25,Svezia,11.59,10.58,1.02
eu_1875_6650,18.75,66.5,Svezia,10.95,9.75,1.2
eu_1875_6675,18.75,66.75,Svezia,11.47,10.03,1.44
eu_1875_6700,18.75,67,Svezia,10.8,9.2,1.6
eu_1875_6725,18.75,67.25,Svezia,9.2,7.18,2.02
eu_1875_6750,18.75,67.5,Svezia,9.93,7.61,2.33
eu_1875_6775,18.75,67.75,Svezia,7.73,5.41,2.31
eu_1875_6800,18.75,68,Svezia,6.21,3.82,2.39
eu_1875_6825,18.75,68.25,Svezia,6.63,4.01,2.62
